  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2508                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  -9.500  -0.8396   0.00000  -0.00100  -0.0570   0.0000   0.0000   0.0000   0.0000
  -9.400  -0.8279   0.00000  -0.00100  -0.0571   0.0000   0.0000   0.0000   0.0000
  -9.300  -0.8163   0.00000  -0.00099  -0.0572   0.0000   0.0000   0.0000   0.0000
  -9.200  -0.8047   0.00000  -0.00098  -0.0573   0.0000   0.0000   0.0000   0.0000
  -9.100  -0.7930   0.00000  -0.00098  -0.0574   0.0000   0.0000   0.0000   0.0000
  -9.000  -0.7814   0.00000  -0.00097  -0.0574   0.0000   0.0000   0.0000   0.0000
  -8.900  -0.7698   0.00000  -0.00097  -0.0575   0.0000   0.0000   0.0000   0.0000
  -8.800  -0.7581   0.00000  -0.00096  -0.0576   0.0000   0.0000   0.0000   0.0000
  -8.700  -0.7465   0.00000  -0.00096  -0.0577   0.0000   0.0000   0.0000   0.0000
  -8.600  -0.7349   0.00000  -0.00095  -0.0578   0.0000   0.0000   0.0000   0.0000
  -8.500  -0.7232   0.00000  -0.00095  -0.0578   0.0000   0.0000   0.0000   0.0000
  -8.400  -0.7116   0.00000  -0.00094  -0.0579   0.0000   0.0000   0.0000   0.0000
  -8.300  -0.6999   0.00000  -0.00094  -0.0580   0.0000   0.0000   0.0000   0.0000
  -8.200  -0.6883   0.00000  -0.00093  -0.0581   0.0000   0.0000   0.0000   0.0000
  -8.100  -0.6766   0.00000  -0.00093  -0.0582   0.0000   0.0000   0.0000   0.0000
  -8.000  -0.6649   0.00000  -0.00092  -0.0582   0.0000   0.0000   0.0000   0.0000
  -7.900  -0.6533   0.00000  -0.00092  -0.0583   0.0000   0.0000   0.0000   0.0000
  -7.800  -0.6416   0.00000  -0.00091  -0.0584   0.0000   0.0000   0.0000   0.0000
  -7.700  -0.6300   0.00000  -0.00091  -0.0585   0.0000   0.0000   0.0000   0.0000
  -7.600  -0.6183   0.00000  -0.00090  -0.0586   0.0000   0.0000   0.0000   0.0000
  -7.500  -0.6066   0.00000  -0.00090  -0.0587   0.0000   0.0000   0.0000   0.0000
  -7.400  -0.5950   0.00000  -0.00090  -0.0587   0.0000   0.0000   0.0000   0.0000
  -7.300  -0.5833   0.00000  -0.00089  -0.0588   0.0000   0.0000   0.0000   0.0000
  -7.200  -0.5716   0.00000  -0.00089  -0.0589   0.0000   0.0000   0.0000   0.0000
  -7.100  -0.5600   0.00000  -0.00088  -0.0590   0.0000   0.0000   0.0000   0.0000
  -7.000  -0.5483   0.00000  -0.00088  -0.0591   0.0000   0.0000   0.0000   0.0000
  -6.900  -0.5366   0.00000  -0.00087  -0.0591   0.0000   0.0000   0.0000   0.0000
  -6.800  -0.5249   0.00000  -0.00087  -0.0592   0.0000   0.0000   0.0000   0.0000
  -6.700  -0.5132   0.00000  -0.00087  -0.0593   0.0000   0.0000   0.0000   0.0000
  -6.600  -0.5016   0.00000  -0.00086  -0.0594   0.0000   0.0000   0.0000   0.0000
  -6.500  -0.4899   0.00000  -0.00086  -0.0595   0.0000   0.0000   0.0000   0.0000
  -6.400  -0.4782   0.00000  -0.00085  -0.0596   0.0000   0.0000   0.0000   0.0000
  -6.300  -0.4665   0.00000  -0.00085  -0.0596   0.0000   0.0000   0.0000   0.0000
  -6.200  -0.4548   0.00000  -0.00085  -0.0597   0.0000   0.0000   0.0000   0.0000
  -6.100  -0.4431   0.00000  -0.00084  -0.0598   0.0000   0.0000   0.0000   0.0000
  -6.000  -0.4314   0.00000  -0.00084  -0.0599   0.0000   0.0000   0.0000   0.0000
  -5.900  -0.4198   0.00000  -0.00084  -0.0600   0.0000   0.0000   0.0000   0.0000
  -5.800  -0.4081   0.00000  -0.00083  -0.0601   0.0000   0.0000   0.0000   0.0000
  -5.700  -0.3964   0.00000  -0.00083  -0.0601   0.0000   0.0000   0.0000   0.0000
  -5.600  -0.3847   0.00000  -0.00083  -0.0602   0.0000   0.0000   0.0000   0.0000
  -5.500  -0.3730   0.00000  -0.00082  -0.0603   0.0000   0.0000   0.0000   0.0000
  -5.400  -0.3613   0.00000  -0.00082  -0.0604   0.0000   0.0000   0.0000   0.0000
  -5.300  -0.3496   0.00000  -0.00082  -0.0605   0.0000   0.0000   0.0000   0.0000
  -5.200  -0.3379   0.00000  -0.00081  -0.0606   0.0000   0.0000   0.0000   0.0000
  -5.100  -0.3262   0.00000  -0.00081  -0.0607   0.0000   0.0000   0.0000   0.0000
  -5.000  -0.3145   0.00000  -0.00081  -0.0607   0.0000   0.0000   0.0000   0.0000
  -4.900  -0.3028   0.00000  -0.00080  -0.0608   0.0000   0.0000   0.0000   0.0000
  -4.800  -0.2911   0.00000  -0.00080  -0.0609   0.0000   0.0000   0.0000   0.0000
  -4.700  -0.2794   0.00000  -0.00080  -0.0610   0.0000   0.0000   0.0000   0.0000
  -4.600  -0.2677   0.00000  -0.00079  -0.0611   0.0000   0.0000   0.0000   0.0000
  -4.500  -0.2560   0.00000  -0.00079  -0.0612   0.0000   0.0000   0.0000   0.0000
  -4.400  -0.2443   0.00000  -0.00079  -0.0612   0.0000   0.0000   0.0000   0.0000
  -4.300  -0.2326   0.00000  -0.00079  -0.0613   0.0000   0.0000   0.0000   0.0000
  -4.200  -0.2209   0.00000  -0.00078  -0.0614   0.0000   0.0000   0.0000   0.0000
  -4.100  -0.2091   0.00000  -0.00078  -0.0615   0.0000   0.0000   0.0000   0.0000
  -4.000  -0.1974   0.00000  -0.00078  -0.0616   0.0000   0.0000   0.0000   0.0000
  -3.900  -0.1857   0.00000  -0.00078  -0.0617   0.0000   0.0000   0.0000   0.0000
  -3.800  -0.1740   0.00000  -0.00077  -0.0618   0.0000   0.0000   0.0000   0.0000
  -3.700  -0.1623   0.00000  -0.00077  -0.0618   0.0000   0.0000   0.0000   0.0000
  -3.600  -0.1506   0.00000  -0.00077  -0.0619   0.0000   0.0000   0.0000   0.0000
  -3.500  -0.1389   0.00000  -0.00077  -0.0620   0.0000   0.0000   0.0000   0.0000
  -3.400  -0.1272   0.00000  -0.00077  -0.0621   0.0000   0.0000   0.0000   0.0000
  -3.300  -0.1155   0.00000  -0.00076  -0.0622   0.0000   0.0000   0.0000   0.0000
  -3.200  -0.1038   0.00000  -0.00076  -0.0623   0.0000   0.0000   0.0000   0.0000
  -3.100  -0.0920   0.00000  -0.00076  -0.0624   0.0000   0.0000   0.0000   0.0000
  -3.000  -0.0803   0.00000  -0.00076  -0.0624   0.0000   0.0000   0.0000   0.0000
  -2.900  -0.0686   0.00000  -0.00076  -0.0625   0.0000   0.0000   0.0000   0.0000
  -2.800  -0.0569   0.00000  -0.00075  -0.0626   0.0000   0.0000   0.0000   0.0000
  -2.700  -0.0452   0.00000  -0.00075  -0.0627   0.0000   0.0000   0.0000   0.0000
  -2.600  -0.0335   0.00000  -0.00075  -0.0628   0.0000   0.0000   0.0000   0.0000
  -2.500  -0.0218   0.00000  -0.00075  -0.0629   0.0000   0.0000   0.0000   0.0000
  -2.400  -0.0100   0.00000  -0.00075  -0.0630   0.0000   0.0000   0.0000   0.0000
  -2.300   0.0017   0.00000  -0.00075  -0.0631   0.0000   0.0000   0.0000   0.0000
  -2.200   0.0134   0.00000  -0.00075  -0.0631   0.0000   0.0000   0.0000   0.0000
  -2.100   0.0251   0.00000  -0.00074  -0.0632   0.0000   0.0000   0.0000   0.0000
  -2.000   0.0368   0.00000  -0.00074  -0.0633   0.0000   0.0000   0.0000   0.0000
  -1.900   0.0485   0.00000  -0.00074  -0.0634   0.0000   0.0000   0.0000   0.0000
  -1.800   0.0602   0.00000  -0.00074  -0.0635   0.0000   0.0000   0.0000   0.0000
  -1.700   0.0719   0.00000  -0.00074  -0.0636   0.0000   0.0000   0.0000   0.0000
  -1.600   0.0837   0.00000  -0.00074  -0.0637   0.0000   0.0000   0.0000   0.0000
  -1.500   0.0954   0.00000  -0.00074  -0.0638   0.0000   0.0000   0.0000   0.0000
  -1.400   0.1071   0.00000  -0.00074  -0.0638   0.0000   0.0000   0.0000   0.0000
  -1.300   0.1188   0.00000  -0.00074  -0.0639   0.0000   0.0000   0.0000   0.0000
  -1.200   0.1305   0.00000  -0.00074  -0.0640   0.0000   0.0000   0.0000   0.0000
  -1.100   0.1422   0.00000  -0.00074  -0.0641   0.0000   0.0000   0.0000   0.0000
  -1.000   0.1539   0.00000  -0.00074  -0.0642   0.0000   0.0000   0.0000   0.0000
  -0.900   0.1656   0.00000  -0.00074  -0.0643   0.0000   0.0000   0.0000   0.0000
  -0.800   0.1773   0.00000  -0.00074  -0.0644   0.0000   0.0000   0.0000   0.0000
  -0.700   0.1891   0.00000  -0.00073  -0.0645   0.0000   0.0000   0.0000   0.0000
  -0.600   0.2008   0.00000  -0.00073  -0.0645   0.0000   0.0000   0.0000   0.0000
  -0.500   0.2125   0.00000  -0.00073  -0.0646   0.0000   0.0000   0.0000   0.0000
  -0.400   0.2242   0.00000  -0.00073  -0.0647   0.0000   0.0000   0.0000   0.0000
  -0.300   0.2359   0.00000  -0.00073  -0.0648   0.0000   0.0000   0.0000   0.0000
  -0.200   0.2476   0.00000  -0.00073  -0.0649   0.0000   0.0000   0.0000   0.0000
  -0.100   0.2593   0.00000  -0.00073  -0.0650   0.0000   0.0000   0.0000   0.0000
   0.000   0.2710   0.00000  -0.00073  -0.0651   0.0000   0.0000   0.0000   0.0000
   0.100   0.2827   0.00000  -0.00073  -0.0652   0.0000   0.0000   0.0000   0.0000
   0.200   0.2944   0.00000  -0.00074  -0.0652   0.0000   0.0000   0.0000   0.0000
   0.300   0.3061   0.00000  -0.00074  -0.0653   0.0000   0.0000   0.0000   0.0000
   0.400   0.3178   0.00000  -0.00074  -0.0654   0.0000   0.0000   0.0000   0.0000
   0.500   0.3295   0.00000  -0.00074  -0.0655   0.0000   0.0000   0.0000   0.0000
   0.600   0.3412   0.00000  -0.00074  -0.0656   0.0000   0.0000   0.0000   0.0000
   0.700   0.3529   0.00000  -0.00074  -0.0657   0.0000   0.0000   0.0000   0.0000
   0.800   0.3646   0.00000  -0.00074  -0.0658   0.0000   0.0000   0.0000   0.0000
   0.900   0.3763   0.00000  -0.00074  -0.0659   0.0000   0.0000   0.0000   0.0000
   1.000   0.3880   0.00000  -0.00074  -0.0660   0.0000   0.0000   0.0000   0.0000
   1.100   0.3997   0.00000  -0.00074  -0.0660   0.0000   0.0000   0.0000   0.0000
   1.200   0.4114   0.00000  -0.00074  -0.0661   0.0000   0.0000   0.0000   0.0000
   1.300   0.4231   0.00000  -0.00074  -0.0662   0.0000   0.0000   0.0000   0.0000
   1.400   0.4347   0.00000  -0.00074  -0.0663   0.0000   0.0000   0.0000   0.0000
   1.500   0.4464   0.00000  -0.00075  -0.0664   0.0000   0.0000   0.0000   0.0000
   1.600   0.4581   0.00000  -0.00075  -0.0665   0.0000   0.0000   0.0000   0.0000
   1.700   0.4698   0.00000  -0.00075  -0.0666   0.0000   0.0000   0.0000   0.0000
   1.800   0.4815   0.00000  -0.00075  -0.0667   0.0000   0.0000   0.0000   0.0000
   1.900   0.4932   0.00000  -0.00075  -0.0667   0.0000   0.0000   0.0000   0.0000
   2.000   0.5049   0.00000  -0.00075  -0.0668   0.0000   0.0000   0.0000   0.0000
   2.100   0.5165   0.00000  -0.00075  -0.0669   0.0000   0.0000   0.0000   0.0000
   2.200   0.5282   0.00000  -0.00076  -0.0670   0.0000   0.0000   0.0000   0.0000
   2.300   0.5399   0.00000  -0.00076  -0.0671   0.0000   0.0000   0.0000   0.0000
   2.400   0.5516   0.00000  -0.00076  -0.0672   0.0000   0.0000   0.0000   0.0000
   2.500   0.5632   0.00000  -0.00076  -0.0673   0.0000   0.0000   0.0000   0.0000
   2.600   0.5749   0.00000  -0.00076  -0.0674   0.0000   0.0000   0.0000   0.0000
   2.700   0.5866   0.00000  -0.00076  -0.0675   0.0000   0.0000   0.0000   0.0000
   2.800   0.5982   0.00000  -0.00077  -0.0675   0.0000   0.0000   0.0000   0.0000
   2.900   0.6099   0.00000  -0.00077  -0.0676   0.0000   0.0000   0.0000   0.0000
   3.000   0.6216   0.00000  -0.00077  -0.0677   0.0000   0.0000   0.0000   0.0000
   3.100   0.6332   0.00000  -0.00077  -0.0678   0.0000   0.0000   0.0000   0.0000
   3.200   0.6449   0.00000  -0.00078  -0.0679   0.0000   0.0000   0.0000   0.0000
   3.300   0.6565   0.00000  -0.00078  -0.0680   0.0000   0.0000   0.0000   0.0000
   3.400   0.6682   0.00000  -0.00078  -0.0681   0.0000   0.0000   0.0000   0.0000
   3.500   0.6799   0.00000  -0.00078  -0.0682   0.0000   0.0000   0.0000   0.0000
   3.600   0.6915   0.00000  -0.00079  -0.0683   0.0000   0.0000   0.0000   0.0000
   3.700   0.7032   0.00000  -0.00079  -0.0683   0.0000   0.0000   0.0000   0.0000
   3.800   0.7148   0.00000  -0.00079  -0.0684   0.0000   0.0000   0.0000   0.0000
   3.900   0.7264   0.00000  -0.00079  -0.0685   0.0000   0.0000   0.0000   0.0000
   4.000   0.7381   0.00000  -0.00080  -0.0686   0.0000   0.0000   0.0000   0.0000
   4.100   0.7497   0.00000  -0.00080  -0.0687   0.0000   0.0000   0.0000   0.0000
   4.200   0.7614   0.00000  -0.00080  -0.0688   0.0000   0.0000   0.0000   0.0000
   4.300   0.7730   0.00000  -0.00081  -0.0689   0.0000   0.0000   0.0000   0.0000
   4.400   0.7846   0.00000  -0.00081  -0.0690   0.0000   0.0000   0.0000   0.0000
   4.500   0.7963   0.00000  -0.00081  -0.0691   0.0000   0.0000   0.0000   0.0000
   4.600   0.8079   0.00000  -0.00081  -0.0691   0.0000   0.0000   0.0000   0.0000
   4.700   0.8195   0.00000  -0.00082  -0.0692   0.0000   0.0000   0.0000   0.0000
   4.800   0.8312   0.00000  -0.00082  -0.0693   0.0000   0.0000   0.0000   0.0000
   4.900   0.8428   0.00000  -0.00083  -0.0694   0.0000   0.0000   0.0000   0.0000
   5.000   0.8544   0.00000  -0.00083  -0.0695   0.0000   0.0000   0.0000   0.0000
   5.100   0.8660   0.00000  -0.00083  -0.0696   0.0000   0.0000   0.0000   0.0000
   5.200   0.8776   0.00000  -0.00084  -0.0697   0.0000   0.0000   0.0000   0.0000
   5.300   0.8892   0.00000  -0.00084  -0.0698   0.0000   0.0000   0.0000   0.0000
   5.400   0.9008   0.00000  -0.00084  -0.0699   0.0000   0.0000   0.0000   0.0000
   5.500   0.9124   0.00000  -0.00085  -0.0699   0.0000   0.0000   0.0000   0.0000
   5.600   0.9240   0.00000  -0.00085  -0.0700   0.0000   0.0000   0.0000   0.0000
   5.700   0.9356   0.00000  -0.00086  -0.0701   0.0000   0.0000   0.0000   0.0000
   5.800   0.9472   0.00000  -0.00086  -0.0702   0.0000   0.0000   0.0000   0.0000
   5.900   0.9588   0.00000  -0.00086  -0.0703   0.0000   0.0000   0.0000   0.0000
   6.000   0.9704   0.00000  -0.00087  -0.0704   0.0000   0.0000   0.0000   0.0000
   6.100   0.9820   0.00000  -0.00087  -0.0705   0.0000   0.0000   0.0000   0.0000
   6.200   0.9936   0.00000  -0.00088  -0.0706   0.0000   0.0000   0.0000   0.0000
   6.300   1.0052   0.00000  -0.00088  -0.0707   0.0000   0.0000   0.0000   0.0000
   6.400   1.0168   0.00000  -0.00088  -0.0707   0.0000   0.0000   0.0000   0.0000
   6.500   1.0283   0.00000  -0.00089  -0.0708   0.0000   0.0000   0.0000   0.0000
   6.600   1.0399   0.00000  -0.00089  -0.0709   0.0000   0.0000   0.0000   0.0000
   6.700   1.0515   0.00000  -0.00090  -0.0710   0.0000   0.0000   0.0000   0.0000
   6.800   1.0631   0.00000  -0.00090  -0.0711   0.0000   0.0000   0.0000   0.0000
   6.900   1.0746   0.00000  -0.00091  -0.0712   0.0000   0.0000   0.0000   0.0000
   7.000   1.0862   0.00000  -0.00091  -0.0713   0.0000   0.0000   0.0000   0.0000
   7.100   1.0977   0.00000  -0.00092  -0.0714   0.0000   0.0000   0.0000   0.0000
   7.200   1.1093   0.00000  -0.00092  -0.0714   0.0000   0.0000   0.0000   0.0000
   7.300   1.1208   0.00000  -0.00093  -0.0715   0.0000   0.0000   0.0000   0.0000
   7.400   1.1324   0.00000  -0.00093  -0.0716   0.0000   0.0000   0.0000   0.0000
   7.500   1.1439   0.00000  -0.00094  -0.0717   0.0000   0.0000   0.0000   0.0000
   7.600   1.1555   0.00000  -0.00094  -0.0718   0.0000   0.0000   0.0000   0.0000
   7.700   1.1670   0.00000  -0.00095  -0.0719   0.0000   0.0000   0.0000   0.0000
   7.800   1.1785   0.00000  -0.00095  -0.0720   0.0000   0.0000   0.0000   0.0000
   7.900   1.1901   0.00000  -0.00096  -0.0721   0.0000   0.0000   0.0000   0.0000
   8.000   1.2016   0.00000  -0.00096  -0.0722   0.0000   0.0000   0.0000   0.0000
   8.100   1.2131   0.00000  -0.00097  -0.0722   0.0000   0.0000   0.0000   0.0000
   8.200   1.2246   0.00000  -0.00098  -0.0723   0.0000   0.0000   0.0000   0.0000
   8.300   1.2362   0.00000  -0.00098  -0.0724   0.0000   0.0000   0.0000   0.0000
   8.400   1.2477   0.00000  -0.00099  -0.0725   0.0000   0.0000   0.0000   0.0000
   8.500   1.2592   0.00000  -0.00099  -0.0726   0.0000   0.0000   0.0000   0.0000
   8.600   1.2707   0.00000  -0.00100  -0.0727   0.0000   0.0000   0.0000   0.0000
   8.700   1.2822   0.00000  -0.00100  -0.0728   0.0000   0.0000   0.0000   0.0000
   8.800   1.2937   0.00000  -0.00101  -0.0729   0.0000   0.0000   0.0000   0.0000
   8.900   1.3052   0.00000  -0.00102  -0.0729   0.0000   0.0000   0.0000   0.0000
   9.000   1.3167   0.00000  -0.00102  -0.0730   0.0000   0.0000   0.0000   0.0000
   9.100   1.3281   0.00000  -0.00103  -0.0731   0.0000   0.0000   0.0000   0.0000
   9.200   1.3396   0.00000  -0.00104  -0.0732   0.0000   0.0000   0.0000   0.0000
   9.300   1.3511   0.00000  -0.00104  -0.0733   0.0000   0.0000   0.0000   0.0000
   9.400   1.3626   0.00000  -0.00105  -0.0734   0.0000   0.0000   0.0000   0.0000
   9.500   1.3740   0.00000  -0.00105  -0.0735   0.0000   0.0000   0.0000   0.0000
   9.600   1.3855   0.00000  -0.00106  -0.0736   0.0000   0.0000   0.0000   0.0000
   9.700   1.3970   0.00000  -0.00107  -0.0736   0.0000   0.0000   0.0000   0.0000
   9.800   1.4084   0.00000  -0.00107  -0.0737   0.0000   0.0000   0.0000   0.0000
   9.900   1.4199   0.00000  -0.00108  -0.0738   0.0000   0.0000   0.0000   0.0000
  10.000   1.4313   0.00000  -0.00109  -0.0739   0.0000   0.0000   0.0000   0.0000
  10.100   1.4427   0.00000  -0.00109  -0.0740   0.0000   0.0000   0.0000   0.0000
  10.200   1.4542   0.00000  -0.00110  -0.0741   0.0000   0.0000   0.0000   0.0000
  10.300   1.4656   0.00000  -0.00111  -0.0742   0.0000   0.0000   0.0000   0.0000
  10.400   1.4770   0.00000  -0.00112  -0.0742   0.0000   0.0000   0.0000   0.0000
  10.500   1.4885   0.00000  -0.00112  -0.0743   0.0000   0.0000   0.0000   0.0000
  10.600   1.4999   0.00000  -0.00113  -0.0744   0.0000   0.0000   0.0000   0.0000
  10.700   1.5113   0.00000  -0.00114  -0.0745   0.0000   0.0000   0.0000   0.0000
  10.800   1.5227   0.00000  -0.00114  -0.0746   0.0000   0.0000   0.0000   0.0000
  10.900   1.5341   0.00000  -0.00115  -0.0747   0.0000   0.0000   0.0000   0.0000
  11.000   1.5455   0.00000  -0.00116  -0.0748   0.0000   0.0000   0.0000   0.0000
  11.100   1.5569   0.00000  -0.00117  -0.0749   0.0000   0.0000   0.0000   0.0000
  11.200   1.5683   0.00000  -0.00117  -0.0749   0.0000   0.0000   0.0000   0.0000
  11.300   1.5797   0.00000  -0.00118  -0.0750   0.0000   0.0000   0.0000   0.0000
  11.400   1.5911   0.00000  -0.00119  -0.0751   0.0000   0.0000   0.0000   0.0000
  11.500   1.6025   0.00000  -0.00120  -0.0752   0.0000   0.0000   0.0000   0.0000
  11.600   1.6138   0.00000  -0.00120  -0.0753   0.0000   0.0000   0.0000   0.0000
  11.700   1.6252   0.00000  -0.00121  -0.0754   0.0000   0.0000   0.0000   0.0000
  11.800   1.6366   0.00000  -0.00122  -0.0755   0.0000   0.0000   0.0000   0.0000
  11.900   1.6479   0.00000  -0.00123  -0.0755   0.0000   0.0000   0.0000   0.0000
  12.000   1.6593   0.00000  -0.00124  -0.0756   0.0000   0.0000   0.0000   0.0000
  12.100   1.6706   0.00000  -0.00124  -0.0757   0.0000   0.0000   0.0000   0.0000
  12.200   1.6820   0.00000  -0.00125  -0.0758   0.0000   0.0000   0.0000   0.0000
  12.300   1.6933   0.00000  -0.00126  -0.0759   0.0000   0.0000   0.0000   0.0000
  12.400   1.7046   0.00000  -0.00127  -0.0760   0.0000   0.0000   0.0000   0.0000
  12.500   1.7160   0.00000  -0.00128  -0.0760   0.0000   0.0000   0.0000   0.0000
  12.600   1.7273   0.00000  -0.00128  -0.0761   0.0000   0.0000   0.0000   0.0000
  12.700   1.7386   0.00000  -0.00129  -0.0762   0.0000   0.0000   0.0000   0.0000
  12.800   1.7499   0.00000  -0.00130  -0.0763   0.0000   0.0000   0.0000   0.0000
  12.900   1.7612   0.00000  -0.00131  -0.0764   0.0000   0.0000   0.0000   0.0000
  13.000   1.7725   0.00000  -0.00132  -0.0765   0.0000   0.0000   0.0000   0.0000
  13.100   1.7838   0.00000  -0.00133  -0.0766   0.0000   0.0000   0.0000   0.0000
  13.200   1.7951   0.00000  -0.00133  -0.0766   0.0000   0.0000   0.0000   0.0000
