  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 5408                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  -9.900  -0.5479   0.00000  -0.00109  -0.1276   0.0000   0.0000   0.0000   0.0000
  -9.800  -0.5361   0.00000  -0.00109  -0.1277   0.0000   0.0000   0.0000   0.0000
  -9.700  -0.5244   0.00000  -0.00108  -0.1278   0.0000   0.0000   0.0000   0.0000
  -9.600  -0.5127   0.00000  -0.00108  -0.1278   0.0000   0.0000   0.0000   0.0000
  -9.500  -0.5010   0.00000  -0.00107  -0.1279   0.0000   0.0000   0.0000   0.0000
  -9.400  -0.4892   0.00000  -0.00106  -0.1280   0.0000   0.0000   0.0000   0.0000
  -9.300  -0.4775   0.00000  -0.00106  -0.1281   0.0000   0.0000   0.0000   0.0000
  -9.200  -0.4658   0.00000  -0.00105  -0.1281   0.0000   0.0000   0.0000   0.0000
  -9.100  -0.4541   0.00000  -0.00105  -0.1282   0.0000   0.0000   0.0000   0.0000
  -9.000  -0.4423   0.00000  -0.00104  -0.1283   0.0000   0.0000   0.0000   0.0000
  -8.900  -0.4306   0.00000  -0.00104  -0.1284   0.0000   0.0000   0.0000   0.0000
  -8.800  -0.4188   0.00000  -0.00103  -0.1284   0.0000   0.0000   0.0000   0.0000
  -8.700  -0.4071   0.00000  -0.00103  -0.1285   0.0000   0.0000   0.0000   0.0000
  -8.600  -0.3954   0.00000  -0.00102  -0.1286   0.0000   0.0000   0.0000   0.0000
  -8.500  -0.3836   0.00000  -0.00102  -0.1287   0.0000   0.0000   0.0000   0.0000
  -8.400  -0.3719   0.00000  -0.00101  -0.1287   0.0000   0.0000   0.0000   0.0000
  -8.300  -0.3601   0.00000  -0.00101  -0.1288   0.0000   0.0000   0.0000   0.0000
  -8.200  -0.3484   0.00000  -0.00100  -0.1289   0.0000   0.0000   0.0000   0.0000
  -8.100  -0.3367   0.00000  -0.00100  -0.1290   0.0000   0.0000   0.0000   0.0000
  -8.000  -0.3249   0.00000  -0.00099  -0.1290   0.0000   0.0000   0.0000   0.0000
  -7.900  -0.3132   0.00000  -0.00099  -0.1291   0.0000   0.0000   0.0000   0.0000
  -7.800  -0.3014   0.00000  -0.00098  -0.1292   0.0000   0.0000   0.0000   0.0000
  -7.700  -0.2897   0.00000  -0.00098  -0.1293   0.0000   0.0000   0.0000   0.0000
  -7.600  -0.2779   0.00000  -0.00097  -0.1294   0.0000   0.0000   0.0000   0.0000
  -7.500  -0.2662   0.00000  -0.00097  -0.1295   0.0000   0.0000   0.0000   0.0000
  -7.400  -0.2544   0.00000  -0.00096  -0.1295   0.0000   0.0000   0.0000   0.0000
  -7.300  -0.2427   0.00000  -0.00096  -0.1296   0.0000   0.0000   0.0000   0.0000
  -7.200  -0.2309   0.00000  -0.00095  -0.1297   0.0000   0.0000   0.0000   0.0000
  -7.100  -0.2192   0.00000  -0.00095  -0.1298   0.0000   0.0000   0.0000   0.0000
  -7.000  -0.2074   0.00000  -0.00094  -0.1299   0.0000   0.0000   0.0000   0.0000
  -6.900  -0.1957   0.00000  -0.00094  -0.1300   0.0000   0.0000   0.0000   0.0000
  -6.800  -0.1839   0.00000  -0.00093  -0.1300   0.0000   0.0000   0.0000   0.0000
  -6.700  -0.1722   0.00000  -0.00093  -0.1301   0.0000   0.0000   0.0000   0.0000
  -6.600  -0.1604   0.00000  -0.00093  -0.1302   0.0000   0.0000   0.0000   0.0000
  -6.500  -0.1487   0.00000  -0.00092  -0.1303   0.0000   0.0000   0.0000   0.0000
  -6.400  -0.1369   0.00000  -0.00092  -0.1304   0.0000   0.0000   0.0000   0.0000
  -6.300  -0.1251   0.00000  -0.00091  -0.1305   0.0000   0.0000   0.0000   0.0000
  -6.200  -0.1134   0.00000  -0.00091  -0.1306   0.0000   0.0000   0.0000   0.0000
  -6.100  -0.1016   0.00000  -0.00090  -0.1306   0.0000   0.0000   0.0000   0.0000
  -6.000  -0.0899   0.00000  -0.00090  -0.1307   0.0000   0.0000   0.0000   0.0000
  -5.900  -0.0781   0.00000  -0.00090  -0.1308   0.0000   0.0000   0.0000   0.0000
  -5.800  -0.0664   0.00000  -0.00089  -0.1309   0.0000   0.0000   0.0000   0.0000
  -5.700  -0.0546   0.00000  -0.00089  -0.1310   0.0000   0.0000   0.0000   0.0000
  -5.600  -0.0429   0.00000  -0.00089  -0.1311   0.0000   0.0000   0.0000   0.0000
  -5.500  -0.0311   0.00000  -0.00088  -0.1312   0.0000   0.0000   0.0000   0.0000
  -5.400  -0.0193   0.00000  -0.00088  -0.1313   0.0000   0.0000   0.0000   0.0000
  -5.300  -0.0076   0.00000  -0.00087  -0.1314   0.0000   0.0000   0.0000   0.0000
  -5.200   0.0042   0.00000  -0.00087  -0.1314   0.0000   0.0000   0.0000   0.0000
  -5.100   0.0159   0.00000  -0.00087  -0.1315   0.0000   0.0000   0.0000   0.0000
  -5.000   0.0277   0.00000  -0.00086  -0.1316   0.0000   0.0000   0.0000   0.0000
  -4.900   0.0394   0.00000  -0.00086  -0.1317   0.0000   0.0000   0.0000   0.0000
  -4.800   0.0512   0.00000  -0.00086  -0.1318   0.0000   0.0000   0.0000   0.0000
  -4.700   0.0630   0.00000  -0.00085  -0.1319   0.0000   0.0000   0.0000   0.0000
  -4.600   0.0747   0.00000  -0.00085  -0.1320   0.0000   0.0000   0.0000   0.0000
  -4.500   0.0865   0.00000  -0.00085  -0.1321   0.0000   0.0000   0.0000   0.0000
  -4.400   0.0982   0.00000  -0.00084  -0.1322   0.0000   0.0000   0.0000   0.0000
  -4.300   0.1100   0.00000  -0.00084  -0.1323   0.0000   0.0000   0.0000   0.0000
  -4.200   0.1217   0.00000  -0.00084  -0.1324   0.0000   0.0000   0.0000   0.0000
  -4.100   0.1335   0.00000  -0.00084  -0.1325   0.0000   0.0000   0.0000   0.0000
  -4.000   0.1452   0.00000  -0.00083  -0.1326   0.0000   0.0000   0.0000   0.0000
  -3.900   0.1570   0.00000  -0.00083  -0.1327   0.0000   0.0000   0.0000   0.0000
  -3.800   0.1688   0.00000  -0.00083  -0.1328   0.0000   0.0000   0.0000   0.0000
  -3.700   0.1805   0.00000  -0.00082  -0.1329   0.0000   0.0000   0.0000   0.0000
  -3.600   0.1923   0.00000  -0.00082  -0.1330   0.0000   0.0000   0.0000   0.0000
  -3.500   0.2040   0.00000  -0.00082  -0.1331   0.0000   0.0000   0.0000   0.0000
  -3.400   0.2158   0.00000  -0.00082  -0.1331   0.0000   0.0000   0.0000   0.0000
  -3.300   0.2275   0.00000  -0.00081  -0.1332   0.0000   0.0000   0.0000   0.0000
  -3.200   0.2393   0.00000  -0.00081  -0.1333   0.0000   0.0000   0.0000   0.0000
  -3.100   0.2510   0.00000  -0.00081  -0.1334   0.0000   0.0000   0.0000   0.0000
  -3.000   0.2628   0.00000  -0.00081  -0.1335   0.0000   0.0000   0.0000   0.0000
  -2.900   0.2745   0.00000  -0.00081  -0.1336   0.0000   0.0000   0.0000   0.0000
  -2.800   0.2862   0.00000  -0.00080  -0.1337   0.0000   0.0000   0.0000   0.0000
  -2.700   0.2980   0.00000  -0.00080  -0.1338   0.0000   0.0000   0.0000   0.0000
  -2.600   0.3097   0.00000  -0.00080  -0.1339   0.0000   0.0000   0.0000   0.0000
  -2.500   0.3215   0.00000  -0.00080  -0.1340   0.0000   0.0000   0.0000   0.0000
  -2.400   0.3332   0.00000  -0.00080  -0.1342   0.0000   0.0000   0.0000   0.0000
  -2.300   0.3450   0.00000  -0.00079  -0.1343   0.0000   0.0000   0.0000   0.0000
  -2.200   0.3567   0.00000  -0.00079  -0.1344   0.0000   0.0000   0.0000   0.0000
  -2.100   0.3684   0.00000  -0.00079  -0.1345   0.0000   0.0000   0.0000   0.0000
  -2.000   0.3802   0.00000  -0.00079  -0.1346   0.0000   0.0000   0.0000   0.0000
  -1.900   0.3919   0.00000  -0.00079  -0.1347   0.0000   0.0000   0.0000   0.0000
  -1.800   0.4036   0.00000  -0.00079  -0.1348   0.0000   0.0000   0.0000   0.0000
  -1.700   0.4154   0.00000  -0.00078  -0.1349   0.0000   0.0000   0.0000   0.0000
  -1.600   0.4271   0.00000  -0.00078  -0.1350   0.0000   0.0000   0.0000   0.0000
  -1.500   0.4388   0.00000  -0.00078  -0.1351   0.0000   0.0000   0.0000   0.0000
  -1.400   0.4506   0.00000  -0.00078  -0.1352   0.0000   0.0000   0.0000   0.0000
  -1.300   0.4623   0.00000  -0.00078  -0.1353   0.0000   0.0000   0.0000   0.0000
  -1.200   0.4740   0.00000  -0.00078  -0.1354   0.0000   0.0000   0.0000   0.0000
  -1.100   0.4858   0.00000  -0.00078  -0.1355   0.0000   0.0000   0.0000   0.0000
  -1.000   0.4975   0.00000  -0.00078  -0.1356   0.0000   0.0000   0.0000   0.0000
  -0.900   0.5092   0.00000  -0.00078  -0.1357   0.0000   0.0000   0.0000   0.0000
  -0.800   0.5209   0.00000  -0.00077  -0.1358   0.0000   0.0000   0.0000   0.0000
  -0.700   0.5326   0.00000  -0.00077  -0.1359   0.0000   0.0000   0.0000   0.0000
  -0.600   0.5444   0.00000  -0.00077  -0.1360   0.0000   0.0000   0.0000   0.0000
  -0.500   0.5561   0.00000  -0.00077  -0.1362   0.0000   0.0000   0.0000   0.0000
  -0.400   0.5678   0.00000  -0.00077  -0.1363   0.0000   0.0000   0.0000   0.0000
  -0.300   0.5795   0.00000  -0.00077  -0.1364   0.0000   0.0000   0.0000   0.0000
  -0.200   0.5912   0.00000  -0.00077  -0.1365   0.0000   0.0000   0.0000   0.0000
  -0.100   0.6029   0.00000  -0.00077  -0.1366   0.0000   0.0000   0.0000   0.0000
   0.000   0.6146   0.00000  -0.00077  -0.1367   0.0000   0.0000   0.0000   0.0000
   0.100   0.6263   0.00000  -0.00077  -0.1368   0.0000   0.0000   0.0000   0.0000
   0.200   0.6380   0.00000  -0.00077  -0.1369   0.0000   0.0000   0.0000   0.0000
   0.300   0.6497   0.00000  -0.00077  -0.1370   0.0000   0.0000   0.0000   0.0000
   0.400   0.6614   0.00000  -0.00077  -0.1372   0.0000   0.0000   0.0000   0.0000
   0.500   0.6731   0.00000  -0.00077  -0.1373   0.0000   0.0000   0.0000   0.0000
   0.600   0.6848   0.00000  -0.00077  -0.1374   0.0000   0.0000   0.0000   0.0000
   0.700   0.6965   0.00000  -0.00077  -0.1375   0.0000   0.0000   0.0000   0.0000
   0.800   0.7082   0.00000  -0.00077  -0.1376   0.0000   0.0000   0.0000   0.0000
   0.900   0.7199   0.00000  -0.00077  -0.1377   0.0000   0.0000   0.0000   0.0000
   1.000   0.7316   0.00000  -0.00077  -0.1378   0.0000   0.0000   0.0000   0.0000
   1.100   0.7433   0.00000  -0.00077  -0.1379   0.0000   0.0000   0.0000   0.0000
   1.200   0.7549   0.00000  -0.00077  -0.1381   0.0000   0.0000   0.0000   0.0000
   1.300   0.7666   0.00000  -0.00077  -0.1382   0.0000   0.0000   0.0000   0.0000
   1.400   0.7783   0.00000  -0.00077  -0.1383   0.0000   0.0000   0.0000   0.0000
   1.500   0.7900   0.00000  -0.00077  -0.1384   0.0000   0.0000   0.0000   0.0000
   1.600   0.8017   0.00000  -0.00078  -0.1385   0.0000   0.0000   0.0000   0.0000
   1.700   0.8133   0.00000  -0.00078  -0.1386   0.0000   0.0000   0.0000   0.0000
   1.800   0.8250   0.00000  -0.00078  -0.1387   0.0000   0.0000   0.0000   0.0000
   1.900   0.8367   0.00000  -0.00078  -0.1389   0.0000   0.0000   0.0000   0.0000
   2.000   0.8483   0.00000  -0.00078  -0.1390   0.0000   0.0000   0.0000   0.0000
   2.100   0.8600   0.00000  -0.00078  -0.1391   0.0000   0.0000   0.0000   0.0000
   2.200   0.8716   0.00000  -0.00078  -0.1392   0.0000   0.0000   0.0000   0.0000
   2.300   0.8833   0.00000  -0.00078  -0.1393   0.0000   0.0000   0.0000   0.0000
   2.400   0.8949   0.00000  -0.00079  -0.1395   0.0000   0.0000   0.0000   0.0000
   2.500   0.9066   0.00000  -0.00079  -0.1396   0.0000   0.0000   0.0000   0.0000
   2.600   0.9182   0.00000  -0.00079  -0.1397   0.0000   0.0000   0.0000   0.0000
   2.700   0.9299   0.00000  -0.00079  -0.1398   0.0000   0.0000   0.0000   0.0000
   2.800   0.9415   0.00000  -0.00079  -0.1399   0.0000   0.0000   0.0000   0.0000
   2.900   0.9531   0.00000  -0.00079  -0.1400   0.0000   0.0000   0.0000   0.0000
   3.000   0.9648   0.00000  -0.00080  -0.1402   0.0000   0.0000   0.0000   0.0000
   3.100   0.9764   0.00000  -0.00080  -0.1403   0.0000   0.0000   0.0000   0.0000
   3.200   0.9880   0.00000  -0.00080  -0.1404   0.0000   0.0000   0.0000   0.0000
   3.300   0.9997   0.00000  -0.00080  -0.1405   0.0000   0.0000   0.0000   0.0000
   3.400   1.0113   0.00000  -0.00080  -0.1407   0.0000   0.0000   0.0000   0.0000
   3.500   1.0229   0.00000  -0.00081  -0.1408   0.0000   0.0000   0.0000   0.0000
   3.600   1.0345   0.00000  -0.00081  -0.1409   0.0000   0.0000   0.0000   0.0000
   3.700   1.0461   0.00000  -0.00081  -0.1410   0.0000   0.0000   0.0000   0.0000
   3.800   1.0577   0.00000  -0.00081  -0.1411   0.0000   0.0000   0.0000   0.0000
   3.900   1.0694   0.00000  -0.00082  -0.1413   0.0000   0.0000   0.0000   0.0000
   4.000   1.0810   0.00000  -0.00082  -0.1414   0.0000   0.0000   0.0000   0.0000
   4.100   1.0926   0.00000  -0.00082  -0.1415   0.0000   0.0000   0.0000   0.0000
   4.200   1.1041   0.00000  -0.00082  -0.1416   0.0000   0.0000   0.0000   0.0000
   4.300   1.1157   0.00000  -0.00083  -0.1418   0.0000   0.0000   0.0000   0.0000
   4.400   1.1273   0.00000  -0.00083  -0.1419   0.0000   0.0000   0.0000   0.0000
   4.500   1.1389   0.00000  -0.00083  -0.1420   0.0000   0.0000   0.0000   0.0000
   4.600   1.1505   0.00000  -0.00084  -0.1421   0.0000   0.0000   0.0000   0.0000
   4.700   1.1621   0.00000  -0.00084  -0.1423   0.0000   0.0000   0.0000   0.0000
   4.800   1.1737   0.00000  -0.00084  -0.1424   0.0000   0.0000   0.0000   0.0000
   4.900   1.1852   0.00000  -0.00085  -0.1425   0.0000   0.0000   0.0000   0.0000
   5.000   1.1968   0.00000  -0.00085  -0.1426   0.0000   0.0000   0.0000   0.0000
   5.100   1.2084   0.00000  -0.00085  -0.1428   0.0000   0.0000   0.0000   0.0000
   5.200   1.2199   0.00000  -0.00086  -0.1429   0.0000   0.0000   0.0000   0.0000
   5.300   1.2315   0.00000  -0.00086  -0.1430   0.0000   0.0000   0.0000   0.0000
   5.400   1.2430   0.00000  -0.00086  -0.1431   0.0000   0.0000   0.0000   0.0000
   5.500   1.2546   0.00000  -0.00087  -0.1433   0.0000   0.0000   0.0000   0.0000
   5.600   1.2661   0.00000  -0.00087  -0.1434   0.0000   0.0000   0.0000   0.0000
   5.700   1.2777   0.00000  -0.00087  -0.1435   0.0000   0.0000   0.0000   0.0000
   5.800   1.2892   0.00000  -0.00088  -0.1436   0.0000   0.0000   0.0000   0.0000
   5.900   1.3007   0.00000  -0.00088  -0.1438   0.0000   0.0000   0.0000   0.0000
   6.000   1.3123   0.00000  -0.00089  -0.1439   0.0000   0.0000   0.0000   0.0000
   6.100   1.3238   0.00000  -0.00089  -0.1440   0.0000   0.0000   0.0000   0.0000
   6.200   1.3353   0.00000  -0.00089  -0.1442   0.0000   0.0000   0.0000   0.0000
   6.300   1.3468   0.00000  -0.00090  -0.1443   0.0000   0.0000   0.0000   0.0000
   6.400   1.3583   0.00000  -0.00090  -0.1444   0.0000   0.0000   0.0000   0.0000
   6.500   1.3699   0.00000  -0.00091  -0.1445   0.0000   0.0000   0.0000   0.0000
   6.600   1.3814   0.00000  -0.00091  -0.1447   0.0000   0.0000   0.0000   0.0000
   6.700   1.3929   0.00000  -0.00092  -0.1448   0.0000   0.0000   0.0000   0.0000
   6.800   1.4044   0.00000  -0.00092  -0.1449   0.0000   0.0000   0.0000   0.0000
   6.900   1.4159   0.00000  -0.00093  -0.1451   0.0000   0.0000   0.0000   0.0000
   7.000   1.4273   0.00000  -0.00093  -0.1452   0.0000   0.0000   0.0000   0.0000
   7.100   1.4388   0.00000  -0.00094  -0.1453   0.0000   0.0000   0.0000   0.0000
   7.200   1.4503   0.00000  -0.00094  -0.1455   0.0000   0.0000   0.0000   0.0000
   7.300   1.4618   0.00000  -0.00095  -0.1456   0.0000   0.0000   0.0000   0.0000
   7.400   1.4733   0.00000  -0.00095  -0.1457   0.0000   0.0000   0.0000   0.0000
   7.500   1.4847   0.00000  -0.00096  -0.1459   0.0000   0.0000   0.0000   0.0000
   7.600   1.4962   0.00000  -0.00096  -0.1460   0.0000   0.0000   0.0000   0.0000
   7.700   1.5076   0.00000  -0.00097  -0.1461   0.0000   0.0000   0.0000   0.0000
   7.800   1.5191   0.00000  -0.00097  -0.1462   0.0000   0.0000   0.0000   0.0000
   7.900   1.5305   0.00000  -0.00098  -0.1464   0.0000   0.0000   0.0000   0.0000
   8.000   1.5420   0.00000  -0.00099  -0.1465   0.0000   0.0000   0.0000   0.0000
   8.100   1.5534   0.00000  -0.00099  -0.1466   0.0000   0.0000   0.0000   0.0000
   8.200   1.5649   0.00000  -0.00100  -0.1468   0.0000   0.0000   0.0000   0.0000
   8.300   1.5763   0.00000  -0.00100  -0.1469   0.0000   0.0000   0.0000   0.0000
   8.400   1.5877   0.00000  -0.00101  -0.1470   0.0000   0.0000   0.0000   0.0000
   8.500   1.5991   0.00000  -0.00101  -0.1472   0.0000   0.0000   0.0000   0.0000
   8.600   1.6105   0.00000  -0.00102  -0.1473   0.0000   0.0000   0.0000   0.0000
   8.700   1.6219   0.00000  -0.00103  -0.1475   0.0000   0.0000   0.0000   0.0000
   8.800   1.6334   0.00000  -0.00103  -0.1476   0.0000   0.0000   0.0000   0.0000
   8.900   1.6448   0.00000  -0.00104  -0.1477   0.0000   0.0000   0.0000   0.0000
   9.000   1.6561   0.00000  -0.00105  -0.1479   0.0000   0.0000   0.0000   0.0000
   9.100   1.6675   0.00000  -0.00105  -0.1480   0.0000   0.0000   0.0000   0.0000
   9.200   1.6789   0.00000  -0.00106  -0.1481   0.0000   0.0000   0.0000   0.0000
   9.300   1.6903   0.00000  -0.00107  -0.1483   0.0000   0.0000   0.0000   0.0000
   9.400   1.7017   0.00000  -0.00107  -0.1484   0.0000   0.0000   0.0000   0.0000
   9.500   1.7130   0.00000  -0.00108  -0.1485   0.0000   0.0000   0.0000   0.0000
   9.600   1.7244   0.00000  -0.00109  -0.1487   0.0000   0.0000   0.0000   0.0000
   9.700   1.7358   0.00000  -0.00109  -0.1488   0.0000   0.0000   0.0000   0.0000
   9.800   1.7471   0.00000  -0.00110  -0.1489   0.0000   0.0000   0.0000   0.0000
   9.900   1.7585   0.00000  -0.00111  -0.1491   0.0000   0.0000   0.0000   0.0000
  10.000   1.7698   0.00000  -0.00111  -0.1492   0.0000   0.0000   0.0000   0.0000
  10.100   1.7811   0.00000  -0.00112  -0.1494   0.0000   0.0000   0.0000   0.0000
  10.200   1.7925   0.00000  -0.00113  -0.1495   0.0000   0.0000   0.0000   0.0000
  10.300   1.8038   0.00000  -0.00114  -0.1496   0.0000   0.0000   0.0000   0.0000
  10.400   1.8151   0.00000  -0.00114  -0.1498   0.0000   0.0000   0.0000   0.0000
  10.500   1.8264   0.00000  -0.00115  -0.1499   0.0000   0.0000   0.0000   0.0000
  10.600   1.8378   0.00000  -0.00116  -0.1500   0.0000   0.0000   0.0000   0.0000
  10.700   1.8491   0.00000  -0.00117  -0.1502   0.0000   0.0000   0.0000   0.0000
  10.800   1.8604   0.00000  -0.00118  -0.1503   0.0000   0.0000   0.0000   0.0000
  10.900   1.8716   0.00000  -0.00118  -0.1505   0.0000   0.0000   0.0000   0.0000
  11.000   1.8829   0.00000  -0.00119  -0.1506   0.0000   0.0000   0.0000   0.0000
  11.100   1.8942   0.00000  -0.00120  -0.1507   0.0000   0.0000   0.0000   0.0000
  11.200   1.9055   0.00000  -0.00121  -0.1509   0.0000   0.0000   0.0000   0.0000
  11.300   1.9168   0.00000  -0.00122  -0.1510   0.0000   0.0000   0.0000   0.0000
  11.400   1.9280   0.00000  -0.00122  -0.1512   0.0000   0.0000   0.0000   0.0000
  11.500   1.9393   0.00000  -0.00123  -0.1513   0.0000   0.0000   0.0000   0.0000
  11.600   1.9505   0.00000  -0.00124  -0.1514   0.0000   0.0000   0.0000   0.0000
  11.700   1.9618   0.00000  -0.00125  -0.1516   0.0000   0.0000   0.0000   0.0000
  11.800   1.9730   0.00000  -0.00126  -0.1517   0.0000   0.0000   0.0000   0.0000
  11.900   1.9843   0.00000  -0.00127  -0.1519   0.0000   0.0000   0.0000   0.0000
  12.000   1.9955   0.00000  -0.00128  -0.1520   0.0000   0.0000   0.0000   0.0000
  12.100   2.0067   0.00000  -0.00128  -0.1521   0.0000   0.0000   0.0000   0.0000
  12.200   2.0179   0.00000  -0.00129  -0.1523   0.0000   0.0000   0.0000   0.0000
  12.300   2.0291   0.00000  -0.00130  -0.1524   0.0000   0.0000   0.0000   0.0000
  12.400   2.0403   0.00000  -0.00131  -0.1526   0.0000   0.0000   0.0000   0.0000
  12.500   2.0515   0.00000  -0.00132  -0.1527   0.0000   0.0000   0.0000   0.0000
  12.600   2.0627   0.00000  -0.00133  -0.1528   0.0000   0.0000   0.0000   0.0000
  12.700   2.0739   0.00000  -0.00134  -0.1530   0.0000   0.0000   0.0000   0.0000
  12.800   2.0851   0.00000  -0.00135  -0.1531   0.0000   0.0000   0.0000   0.0000
  12.900   2.0963   0.00000  -0.00136  -0.1533   0.0000   0.0000   0.0000   0.0000
  13.000   2.1074   0.00000  -0.00137  -0.1534   0.0000   0.0000   0.0000   0.0000
  13.100   2.1186   0.00000  -0.00138  -0.1535   0.0000   0.0000   0.0000   0.0000
  13.200   2.1297   0.00000  -0.00139  -0.1537   0.0000   0.0000   0.0000   0.0000
  13.300   2.1409   0.00000  -0.00140  -0.1538   0.0000   0.0000   0.0000   0.0000
