  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2308                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  ------ -------- --------- --------- -------- -------- -------- -------- --------
 -15.000  -1.5157   0.00000  -0.00145  -0.0360   0.0000   0.0000   0.0000   0.0000
 -14.900  -1.5043   0.00000  -0.00144  -0.0361   0.0000   0.0000   0.0000   0.0000
 -14.800  -1.4928   0.00000  -0.00143  -0.0361   0.0000   0.0000   0.0000   0.0000
 -14.700  -1.4814   0.00000  -0.00143  -0.0361   0.0000   0.0000   0.0000   0.0000
 -14.600  -1.4700   0.00000  -0.00142  -0.0362   0.0000   0.0000   0.0000   0.0000
 -14.500  -1.4585   0.00000  -0.00141  -0.0362   0.0000   0.0000   0.0000   0.0000
 -14.400  -1.4471   0.00000  -0.00140  -0.0363   0.0000   0.0000   0.0000   0.0000
 -14.300  -1.4357   0.00000  -0.00139  -0.0363   0.0000   0.0000   0.0000   0.0000
 -14.200  -1.4242   0.00000  -0.00139  -0.0364   0.0000   0.0000   0.0000   0.0000
 -14.100  -1.4128   0.00000  -0.00138  -0.0364   0.0000   0.0000   0.0000   0.0000
 -14.000  -1.4013   0.00000  -0.00137  -0.0365   0.0000   0.0000   0.0000   0.0000
 -13.900  -1.3898   0.00000  -0.00136  -0.0365   0.0000   0.0000   0.0000   0.0000
 -13.800  -1.3784   0.00000  -0.00136  -0.0366   0.0000   0.0000   0.0000   0.0000
 -13.700  -1.3669   0.00000  -0.00135  -0.0366   0.0000   0.0000   0.0000   0.0000
 -13.600  -1.3554   0.00000  -0.00134  -0.0366   0.0000   0.0000   0.0000   0.0000
 -13.500  -1.3439   0.00000  -0.00133  -0.0367   0.0000   0.0000   0.0000   0.0000
 -13.400  -1.3324   0.00000  -0.00132  -0.0367   0.0000   0.0000   0.0000   0.0000
 -13.300  -1.3210   0.00000  -0.00132  -0.0368   0.0000   0.0000   0.0000   0.0000
 -13.200  -1.3095   0.00000  -0.00131  -0.0368   0.0000   0.0000   0.0000   0.0000
 -13.100  -1.2980   0.00000  -0.00130  -0.0369   0.0000   0.0000   0.0000   0.0000
 -13.000  -1.2865   0.00000  -0.00129  -0.0369   0.0000   0.0000   0.0000   0.0000
 -12.900  -1.2750   0.00000  -0.00129  -0.0370   0.0000   0.0000   0.0000   0.0000
 -12.800  -1.2635   0.00000  -0.00128  -0.0370   0.0000   0.0000   0.0000   0.0000
 -12.700  -1.2519   0.00000  -0.00127  -0.0371   0.0000   0.0000   0.0000   0.0000
 -12.600  -1.2404   0.00000  -0.00126  -0.0371   0.0000   0.0000   0.0000   0.0000
 -12.500  -1.2289   0.00000  -0.00126  -0.0372   0.0000   0.0000   0.0000   0.0000
 -12.400  -1.2174   0.00000  -0.00125  -0.0372   0.0000   0.0000   0.0000   0.0000
 -12.300  -1.2059   0.00000  -0.00124  -0.0373   0.0000   0.0000   0.0000   0.0000
 -12.200  -1.1943   0.00000  -0.00123  -0.0373   0.0000   0.0000   0.0000   0.0000
 -12.100  -1.1828   0.00000  -0.00123  -0.0374   0.0000   0.0000   0.0000   0.0000
 -12.000  -1.1713   0.00000  -0.00122  -0.0374   0.0000   0.0000   0.0000   0.0000
 -11.900  -1.1597   0.00000  -0.00121  -0.0375   0.0000   0.0000   0.0000   0.0000
