  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 4408                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  -9.700  -0.6449   0.00000  -0.00106  -0.1012   0.0000   0.0000   0.0000   0.0000
  -9.600  -0.6332   0.00000  -0.00105  -0.1013   0.0000   0.0000   0.0000   0.0000
  -9.500  -0.6215   0.00000  -0.00105  -0.1014   0.0000   0.0000   0.0000   0.0000
  -9.400  -0.6098   0.00000  -0.00104  -0.1014   0.0000   0.0000   0.0000   0.0000
  -9.300  -0.5981   0.00000  -0.00104  -0.1015   0.0000   0.0000   0.0000   0.0000
  -9.200  -0.5864   0.00000  -0.00103  -0.1016   0.0000   0.0000   0.0000   0.0000
  -9.100  -0.5747   0.00000  -0.00103  -0.1016   0.0000   0.0000   0.0000   0.0000
  -9.000  -0.5630   0.00000  -0.00102  -0.1017   0.0000   0.0000   0.0000   0.0000
  -8.900  -0.5513   0.00000  -0.00102  -0.1018   0.0000   0.0000   0.0000   0.0000
  -8.800  -0.5396   0.00000  -0.00101  -0.1019   0.0000   0.0000   0.0000   0.0000
  -8.700  -0.5279   0.00000  -0.00101  -0.1019   0.0000   0.0000   0.0000   0.0000
  -8.600  -0.5162   0.00000  -0.00100  -0.1020   0.0000   0.0000   0.0000   0.0000
  -8.500  -0.5045   0.00000  -0.00099  -0.1021   0.0000   0.0000   0.0000   0.0000
  -8.400  -0.4928   0.00000  -0.00099  -0.1022   0.0000   0.0000   0.0000   0.0000
  -8.300  -0.4811   0.00000  -0.00098  -0.1022   0.0000   0.0000   0.0000   0.0000
  -8.200  -0.4694   0.00000  -0.00098  -0.1023   0.0000   0.0000   0.0000   0.0000
  -8.100  -0.4576   0.00000  -0.00097  -0.1024   0.0000   0.0000   0.0000   0.0000
  -8.000  -0.4459   0.00000  -0.00097  -0.1025   0.0000   0.0000   0.0000   0.0000
  -7.900  -0.4342   0.00000  -0.00096  -0.1025   0.0000   0.0000   0.0000   0.0000
  -7.800  -0.4225   0.00000  -0.00096  -0.1026   0.0000   0.0000   0.0000   0.0000
  -7.700  -0.4108   0.00000  -0.00095  -0.1027   0.0000   0.0000   0.0000   0.0000
  -7.600  -0.3991   0.00000  -0.00095  -0.1028   0.0000   0.0000   0.0000   0.0000
  -7.500  -0.3873   0.00000  -0.00095  -0.1028   0.0000   0.0000   0.0000   0.0000
  -7.400  -0.3756   0.00000  -0.00094  -0.1029   0.0000   0.0000   0.0000   0.0000
  -7.300  -0.3639   0.00000  -0.00094  -0.1030   0.0000   0.0000   0.0000   0.0000
  -7.200  -0.3522   0.00000  -0.00093  -0.1031   0.0000   0.0000   0.0000   0.0000
  -7.100  -0.3405   0.00000  -0.00093  -0.1031   0.0000   0.0000   0.0000   0.0000
  -7.000  -0.3287   0.00000  -0.00092  -0.1032   0.0000   0.0000   0.0000   0.0000
  -6.900  -0.3170   0.00000  -0.00092  -0.1033   0.0000   0.0000   0.0000   0.0000
  -6.800  -0.3053   0.00000  -0.00091  -0.1034   0.0000   0.0000   0.0000   0.0000
  -6.700  -0.2935   0.00000  -0.00091  -0.1035   0.0000   0.0000   0.0000   0.0000
  -6.600  -0.2818   0.00000  -0.00091  -0.1035   0.0000   0.0000   0.0000   0.0000
  -6.500  -0.2701   0.00000  -0.00090  -0.1036   0.0000   0.0000   0.0000   0.0000
  -6.400  -0.2584   0.00000  -0.00090  -0.1037   0.0000   0.0000   0.0000   0.0000
  -6.300  -0.2466   0.00000  -0.00089  -0.1038   0.0000   0.0000   0.0000   0.0000
  -6.200  -0.2349   0.00000  -0.00089  -0.1039   0.0000   0.0000   0.0000   0.0000
  -6.100  -0.2232   0.00000  -0.00088  -0.1039   0.0000   0.0000   0.0000   0.0000
  -6.000  -0.2114   0.00000  -0.00088  -0.1040   0.0000   0.0000   0.0000   0.0000
  -5.900  -0.1997   0.00000  -0.00088  -0.1041   0.0000   0.0000   0.0000   0.0000
  -5.800  -0.1880   0.00000  -0.00087  -0.1042   0.0000   0.0000   0.0000   0.0000
  -5.700  -0.1762   0.00000  -0.00087  -0.1043   0.0000   0.0000   0.0000   0.0000
  -5.600  -0.1645   0.00000  -0.00087  -0.1044   0.0000   0.0000   0.0000   0.0000
  -5.500  -0.1528   0.00000  -0.00086  -0.1044   0.0000   0.0000   0.0000   0.0000
  -5.400  -0.1410   0.00000  -0.00086  -0.1045   0.0000   0.0000   0.0000   0.0000
  -5.300  -0.1293   0.00000  -0.00085  -0.1046   0.0000   0.0000   0.0000   0.0000
  -5.200  -0.1175   0.00000  -0.00085  -0.1047   0.0000   0.0000   0.0000   0.0000
  -5.100  -0.1058   0.00000  -0.00085  -0.1048   0.0000   0.0000   0.0000   0.0000
  -5.000  -0.0941   0.00000  -0.00084  -0.1049   0.0000   0.0000   0.0000   0.0000
  -4.900  -0.0823   0.00000  -0.00084  -0.1050   0.0000   0.0000   0.0000   0.0000
  -4.800  -0.0706   0.00000  -0.00084  -0.1050   0.0000   0.0000   0.0000   0.0000
  -4.700  -0.0589   0.00000  -0.00083  -0.1051   0.0000   0.0000   0.0000   0.0000
  -4.600  -0.0471   0.00000  -0.00083  -0.1052   0.0000   0.0000   0.0000   0.0000
  -4.500  -0.0354   0.00000  -0.00083  -0.1053   0.0000   0.0000   0.0000   0.0000
  -4.400  -0.0236   0.00000  -0.00083  -0.1054   0.0000   0.0000   0.0000   0.0000
  -4.300  -0.0119   0.00000  -0.00082  -0.1055   0.0000   0.0000   0.0000   0.0000
  -4.200  -0.0002   0.00000  -0.00082  -0.1056   0.0000   0.0000   0.0000   0.0000
  -4.100   0.0116   0.00000  -0.00082  -0.1057   0.0000   0.0000   0.0000   0.0000
  -4.000   0.0233   0.00000  -0.00081  -0.1057   0.0000   0.0000   0.0000   0.0000
  -3.900   0.0350   0.00000  -0.00081  -0.1058   0.0000   0.0000   0.0000   0.0000
  -3.800   0.0468   0.00000  -0.00081  -0.1059   0.0000   0.0000   0.0000   0.0000
  -3.700   0.0585   0.00000  -0.00081  -0.1060   0.0000   0.0000   0.0000   0.0000
  -3.600   0.0703   0.00000  -0.00080  -0.1061   0.0000   0.0000   0.0000   0.0000
  -3.500   0.0820   0.00000  -0.00080  -0.1062   0.0000   0.0000   0.0000   0.0000
  -3.400   0.0937   0.00000  -0.00080  -0.1063   0.0000   0.0000   0.0000   0.0000
  -3.300   0.1055   0.00000  -0.00080  -0.1064   0.0000   0.0000   0.0000   0.0000
  -3.200   0.1172   0.00000  -0.00079  -0.1065   0.0000   0.0000   0.0000   0.0000
  -3.100   0.1289   0.00000  -0.00079  -0.1066   0.0000   0.0000   0.0000   0.0000
  -3.000   0.1407   0.00000  -0.00079  -0.1066   0.0000   0.0000   0.0000   0.0000
  -2.900   0.1524   0.00000  -0.00079  -0.1067   0.0000   0.0000   0.0000   0.0000
  -2.800   0.1642   0.00000  -0.00079  -0.1068   0.0000   0.0000   0.0000   0.0000
  -2.700   0.1759   0.00000  -0.00078  -0.1069   0.0000   0.0000   0.0000   0.0000
  -2.600   0.1876   0.00000  -0.00078  -0.1070   0.0000   0.0000   0.0000   0.0000
  -2.500   0.1994   0.00000  -0.00078  -0.1071   0.0000   0.0000   0.0000   0.0000
  -2.400   0.2111   0.00000  -0.00078  -0.1072   0.0000   0.0000   0.0000   0.0000
  -2.300   0.2228   0.00000  -0.00078  -0.1073   0.0000   0.0000   0.0000   0.0000
  -2.200   0.2345   0.00000  -0.00078  -0.1074   0.0000   0.0000   0.0000   0.0000
  -2.100   0.2463   0.00000  -0.00077  -0.1075   0.0000   0.0000   0.0000   0.0000
  -2.000   0.2580   0.00000  -0.00077  -0.1076   0.0000   0.0000   0.0000   0.0000
  -1.900   0.2697   0.00000  -0.00077  -0.1077   0.0000   0.0000   0.0000   0.0000
  -1.800   0.2815   0.00000  -0.00077  -0.1078   0.0000   0.0000   0.0000   0.0000
  -1.700   0.2932   0.00000  -0.00077  -0.1079   0.0000   0.0000   0.0000   0.0000
  -1.600   0.3049   0.00000  -0.00077  -0.1080   0.0000   0.0000   0.0000   0.0000
  -1.500   0.3166   0.00000  -0.00077  -0.1081   0.0000   0.0000   0.0000   0.0000
  -1.400   0.3284   0.00000  -0.00076  -0.1082   0.0000   0.0000   0.0000   0.0000
  -1.300   0.3401   0.00000  -0.00076  -0.1083   0.0000   0.0000   0.0000   0.0000
  -1.200   0.3518   0.00000  -0.00076  -0.1083   0.0000   0.0000   0.0000   0.0000
  -1.100   0.3635   0.00000  -0.00076  -0.1084   0.0000   0.0000   0.0000   0.0000
  -1.000   0.3753   0.00000  -0.00076  -0.1085   0.0000   0.0000   0.0000   0.0000
  -0.900   0.3870   0.00000  -0.00076  -0.1086   0.0000   0.0000   0.0000   0.0000
  -0.800   0.3987   0.00000  -0.00076  -0.1087   0.0000   0.0000   0.0000   0.0000
  -0.700   0.4104   0.00000  -0.00076  -0.1088   0.0000   0.0000   0.0000   0.0000
  -0.600   0.4221   0.00000  -0.00076  -0.1089   0.0000   0.0000   0.0000   0.0000
  -0.500   0.4338   0.00000  -0.00076  -0.1090   0.0000   0.0000   0.0000   0.0000
  -0.400   0.4455   0.00000  -0.00076  -0.1091   0.0000   0.0000   0.0000   0.0000
  -0.300   0.4573   0.00000  -0.00076  -0.1092   0.0000   0.0000   0.0000   0.0000
  -0.200   0.4690   0.00000  -0.00076  -0.1093   0.0000   0.0000   0.0000   0.0000
  -0.100   0.4807   0.00000  -0.00076  -0.1094   0.0000   0.0000   0.0000   0.0000
   0.000   0.4924   0.00000  -0.00076  -0.1095   0.0000   0.0000   0.0000   0.0000
   0.100   0.5041   0.00000  -0.00076  -0.1096   0.0000   0.0000   0.0000   0.0000
   0.200   0.5158   0.00000  -0.00076  -0.1097   0.0000   0.0000   0.0000   0.0000
   0.300   0.5275   0.00000  -0.00076  -0.1098   0.0000   0.0000   0.0000   0.0000
   0.400   0.5392   0.00000  -0.00076  -0.1099   0.0000   0.0000   0.0000   0.0000
   0.500   0.5509   0.00000  -0.00076  -0.1100   0.0000   0.0000   0.0000   0.0000
   0.600   0.5626   0.00000  -0.00076  -0.1101   0.0000   0.0000   0.0000   0.0000
   0.700   0.5743   0.00000  -0.00076  -0.1102   0.0000   0.0000   0.0000   0.0000
   0.800   0.5860   0.00000  -0.00076  -0.1103   0.0000   0.0000   0.0000   0.0000
   0.900   0.5977   0.00000  -0.00076  -0.1105   0.0000   0.0000   0.0000   0.0000
   1.000   0.6093   0.00000  -0.00076  -0.1106   0.0000   0.0000   0.0000   0.0000
   1.100   0.6210   0.00000  -0.00076  -0.1107   0.0000   0.0000   0.0000   0.0000
   1.200   0.6327   0.00000  -0.00076  -0.1108   0.0000   0.0000   0.0000   0.0000
   1.300   0.6444   0.00000  -0.00076  -0.1109   0.0000   0.0000   0.0000   0.0000
   1.400   0.6561   0.00000  -0.00076  -0.1110   0.0000   0.0000   0.0000   0.0000
   1.500   0.6678   0.00000  -0.00076  -0.1111   0.0000   0.0000   0.0000   0.0000
   1.600   0.6794   0.00000  -0.00076  -0.1112   0.0000   0.0000   0.0000   0.0000
   1.700   0.6911   0.00000  -0.00076  -0.1113   0.0000   0.0000   0.0000   0.0000
   1.800   0.7028   0.00000  -0.00076  -0.1114   0.0000   0.0000   0.0000   0.0000
   1.900   0.7145   0.00000  -0.00076  -0.1115   0.0000   0.0000   0.0000   0.0000
   2.000   0.7261   0.00000  -0.00077  -0.1116   0.0000   0.0000   0.0000   0.0000
   2.100   0.7378   0.00000  -0.00077  -0.1117   0.0000   0.0000   0.0000   0.0000
   2.200   0.7495   0.00000  -0.00077  -0.1118   0.0000   0.0000   0.0000   0.0000
   2.300   0.7611   0.00000  -0.00077  -0.1119   0.0000   0.0000   0.0000   0.0000
   2.400   0.7728   0.00000  -0.00077  -0.1120   0.0000   0.0000   0.0000   0.0000
   2.500   0.7844   0.00000  -0.00077  -0.1121   0.0000   0.0000   0.0000   0.0000
   2.600   0.7961   0.00000  -0.00077  -0.1122   0.0000   0.0000   0.0000   0.0000
   2.700   0.8078   0.00000  -0.00078  -0.1123   0.0000   0.0000   0.0000   0.0000
   2.800   0.8194   0.00000  -0.00078  -0.1125   0.0000   0.0000   0.0000   0.0000
   2.900   0.8310   0.00000  -0.00078  -0.1126   0.0000   0.0000   0.0000   0.0000
   3.000   0.8427   0.00000  -0.00078  -0.1127   0.0000   0.0000   0.0000   0.0000
   3.100   0.8543   0.00000  -0.00078  -0.1128   0.0000   0.0000   0.0000   0.0000
   3.200   0.8660   0.00000  -0.00079  -0.1129   0.0000   0.0000   0.0000   0.0000
   3.300   0.8776   0.00000  -0.00079  -0.1130   0.0000   0.0000   0.0000   0.0000
   3.400   0.8892   0.00000  -0.00079  -0.1131   0.0000   0.0000   0.0000   0.0000
   3.500   0.9009   0.00000  -0.00079  -0.1132   0.0000   0.0000   0.0000   0.0000
   3.600   0.9125   0.00000  -0.00079  -0.1133   0.0000   0.0000   0.0000   0.0000
   3.700   0.9241   0.00000  -0.00080  -0.1134   0.0000   0.0000   0.0000   0.0000
   3.800   0.9358   0.00000  -0.00080  -0.1135   0.0000   0.0000   0.0000   0.0000
   3.900   0.9474   0.00000  -0.00080  -0.1137   0.0000   0.0000   0.0000   0.0000
   4.000   0.9590   0.00000  -0.00080  -0.1138   0.0000   0.0000   0.0000   0.0000
   4.100   0.9706   0.00000  -0.00081  -0.1139   0.0000   0.0000   0.0000   0.0000
   4.200   0.9822   0.00000  -0.00081  -0.1140   0.0000   0.0000   0.0000   0.0000
   4.300   0.9938   0.00000  -0.00081  -0.1141   0.0000   0.0000   0.0000   0.0000
   4.400   1.0054   0.00000  -0.00082  -0.1142   0.0000   0.0000   0.0000   0.0000
   4.500   1.0170   0.00000  -0.00082  -0.1143   0.0000   0.0000   0.0000   0.0000
   4.600   1.0286   0.00000  -0.00082  -0.1144   0.0000   0.0000   0.0000   0.0000
   4.700   1.0402   0.00000  -0.00083  -0.1145   0.0000   0.0000   0.0000   0.0000
   4.800   1.0518   0.00000  -0.00083  -0.1147   0.0000   0.0000   0.0000   0.0000
   4.900   1.0634   0.00000  -0.00083  -0.1148   0.0000   0.0000   0.0000   0.0000
   5.000   1.0750   0.00000  -0.00083  -0.1149   0.0000   0.0000   0.0000   0.0000
   5.100   1.0866   0.00000  -0.00084  -0.1150   0.0000   0.0000   0.0000   0.0000
   5.200   1.0982   0.00000  -0.00084  -0.1151   0.0000   0.0000   0.0000   0.0000
   5.300   1.1097   0.00000  -0.00085  -0.1152   0.0000   0.0000   0.0000   0.0000
   5.400   1.1213   0.00000  -0.00085  -0.1153   0.0000   0.0000   0.0000   0.0000
   5.500   1.1329   0.00000  -0.00085  -0.1154   0.0000   0.0000   0.0000   0.0000
   5.600   1.1445   0.00000  -0.00086  -0.1156   0.0000   0.0000   0.0000   0.0000
   5.700   1.1560   0.00000  -0.00086  -0.1157   0.0000   0.0000   0.0000   0.0000
   5.800   1.1676   0.00000  -0.00086  -0.1158   0.0000   0.0000   0.0000   0.0000
   5.900   1.1791   0.00000  -0.00087  -0.1159   0.0000   0.0000   0.0000   0.0000
   6.000   1.1907   0.00000  -0.00087  -0.1160   0.0000   0.0000   0.0000   0.0000
   6.100   1.2022   0.00000  -0.00088  -0.1161   0.0000   0.0000   0.0000   0.0000
   6.200   1.2138   0.00000  -0.00088  -0.1162   0.0000   0.0000   0.0000   0.0000
   6.300   1.2253   0.00000  -0.00089  -0.1164   0.0000   0.0000   0.0000   0.0000
   6.400   1.2369   0.00000  -0.00089  -0.1165   0.0000   0.0000   0.0000   0.0000
   6.500   1.2484   0.00000  -0.00089  -0.1166   0.0000   0.0000   0.0000   0.0000
   6.600   1.2599   0.00000  -0.00090  -0.1167   0.0000   0.0000   0.0000   0.0000
   6.700   1.2715   0.00000  -0.00090  -0.1168   0.0000   0.0000   0.0000   0.0000
   6.800   1.2830   0.00000  -0.00091  -0.1169   0.0000   0.0000   0.0000   0.0000
   6.900   1.2945   0.00000  -0.00091  -0.1171   0.0000   0.0000   0.0000   0.0000
   7.000   1.3060   0.00000  -0.00092  -0.1172   0.0000   0.0000   0.0000   0.0000
   7.100   1.3175   0.00000  -0.00092  -0.1173   0.0000   0.0000   0.0000   0.0000
   7.200   1.3290   0.00000  -0.00093  -0.1174   0.0000   0.0000   0.0000   0.0000
   7.300   1.3405   0.00000  -0.00093  -0.1175   0.0000   0.0000   0.0000   0.0000
   7.400   1.3520   0.00000  -0.00094  -0.1176   0.0000   0.0000   0.0000   0.0000
   7.500   1.3635   0.00000  -0.00094  -0.1178   0.0000   0.0000   0.0000   0.0000
   7.600   1.3750   0.00000  -0.00095  -0.1179   0.0000   0.0000   0.0000   0.0000
   7.700   1.3865   0.00000  -0.00095  -0.1180   0.0000   0.0000   0.0000   0.0000
   7.800   1.3980   0.00000  -0.00096  -0.1181   0.0000   0.0000   0.0000   0.0000
   7.900   1.4095   0.00000  -0.00096  -0.1182   0.0000   0.0000   0.0000   0.0000
   8.000   1.4209   0.00000  -0.00097  -0.1183   0.0000   0.0000   0.0000   0.0000
   8.100   1.4324   0.00000  -0.00097  -0.1185   0.0000   0.0000   0.0000   0.0000
   8.200   1.4439   0.00000  -0.00098  -0.1186   0.0000   0.0000   0.0000   0.0000
   8.300   1.4553   0.00000  -0.00099  -0.1187   0.0000   0.0000   0.0000   0.0000
   8.400   1.4668   0.00000  -0.00099  -0.1188   0.0000   0.0000   0.0000   0.0000
   8.500   1.4782   0.00000  -0.00100  -0.1189   0.0000   0.0000   0.0000   0.0000
   8.600   1.4897   0.00000  -0.00100  -0.1191   0.0000   0.0000   0.0000   0.0000
   8.700   1.5011   0.00000  -0.00101  -0.1192   0.0000   0.0000   0.0000   0.0000
   8.800   1.5126   0.00000  -0.00102  -0.1193   0.0000   0.0000   0.0000   0.0000
   8.900   1.5240   0.00000  -0.00102  -0.1194   0.0000   0.0000   0.0000   0.0000
   9.000   1.5354   0.00000  -0.00103  -0.1195   0.0000   0.0000   0.0000   0.0000
   9.100   1.5468   0.00000  -0.00103  -0.1197   0.0000   0.0000   0.0000   0.0000
   9.200   1.5583   0.00000  -0.00104  -0.1198   0.0000   0.0000   0.0000   0.0000
   9.300   1.5697   0.00000  -0.00105  -0.1199   0.0000   0.0000   0.0000   0.0000
   9.400   1.5811   0.00000  -0.00105  -0.1200   0.0000   0.0000   0.0000   0.0000
   9.500   1.5925   0.00000  -0.00106  -0.1201   0.0000   0.0000   0.0000   0.0000
   9.600   1.6039   0.00000  -0.00107  -0.1203   0.0000   0.0000   0.0000   0.0000
   9.700   1.6153   0.00000  -0.00107  -0.1204   0.0000   0.0000   0.0000   0.0000
   9.800   1.6267   0.00000  -0.00108  -0.1205   0.0000   0.0000   0.0000   0.0000
   9.900   1.6381   0.00000  -0.00109  -0.1206   0.0000   0.0000   0.0000   0.0000
  10.000   1.6494   0.00000  -0.00110  -0.1207   0.0000   0.0000   0.0000   0.0000
  10.100   1.6608   0.00000  -0.00110  -0.1209   0.0000   0.0000   0.0000   0.0000
  10.200   1.6722   0.00000  -0.00111  -0.1210   0.0000   0.0000   0.0000   0.0000
  10.300   1.6835   0.00000  -0.00112  -0.1211   0.0000   0.0000   0.0000   0.0000
  10.400   1.6949   0.00000  -0.00112  -0.1212   0.0000   0.0000   0.0000   0.0000
  10.500   1.7063   0.00000  -0.00113  -0.1213   0.0000   0.0000   0.0000   0.0000
  10.600   1.7176   0.00000  -0.00114  -0.1215   0.0000   0.0000   0.0000   0.0000
  10.700   1.7290   0.00000  -0.00115  -0.1216   0.0000   0.0000   0.0000   0.0000
  10.800   1.7403   0.00000  -0.00115  -0.1217   0.0000   0.0000   0.0000   0.0000
  10.900   1.7516   0.00000  -0.00116  -0.1218   0.0000   0.0000   0.0000   0.0000
  11.000   1.7630   0.00000  -0.00117  -0.1220   0.0000   0.0000   0.0000   0.0000
  11.100   1.7743   0.00000  -0.00118  -0.1221   0.0000   0.0000   0.0000   0.0000
  11.200   1.7856   0.00000  -0.00118  -0.1222   0.0000   0.0000   0.0000   0.0000
  11.300   1.7969   0.00000  -0.00119  -0.1223   0.0000   0.0000   0.0000   0.0000
  11.400   1.8082   0.00000  -0.00120  -0.1224   0.0000   0.0000   0.0000   0.0000
  11.500   1.8195   0.00000  -0.00121  -0.1226   0.0000   0.0000   0.0000   0.0000
  11.600   1.8308   0.00000  -0.00122  -0.1227   0.0000   0.0000   0.0000   0.0000
  11.700   1.8421   0.00000  -0.00122  -0.1228   0.0000   0.0000   0.0000   0.0000
  11.800   1.8534   0.00000  -0.00123  -0.1229   0.0000   0.0000   0.0000   0.0000
  11.900   1.8647   0.00000  -0.00124  -0.1231   0.0000   0.0000   0.0000   0.0000
  12.000   1.8759   0.00000  -0.00125  -0.1232   0.0000   0.0000   0.0000   0.0000
  12.100   1.8872   0.00000  -0.00126  -0.1233   0.0000   0.0000   0.0000   0.0000
  12.200   1.8985   0.00000  -0.00127  -0.1234   0.0000   0.0000   0.0000   0.0000
  12.300   1.9097   0.00000  -0.00128  -0.1236   0.0000   0.0000   0.0000   0.0000
  12.400   1.9210   0.00000  -0.00128  -0.1237   0.0000   0.0000   0.0000   0.0000
  12.500   1.9322   0.00000  -0.00129  -0.1238   0.0000   0.0000   0.0000   0.0000
  12.600   1.9435   0.00000  -0.00130  -0.1239   0.0000   0.0000   0.0000   0.0000
  12.700   1.9547   0.00000  -0.00131  -0.1240   0.0000   0.0000   0.0000   0.0000
  12.800   1.9659   0.00000  -0.00132  -0.1242   0.0000   0.0000   0.0000   0.0000
  12.900   1.9771   0.00000  -0.00133  -0.1243   0.0000   0.0000   0.0000   0.0000
  13.000   1.9883   0.00000  -0.00134  -0.1244   0.0000   0.0000   0.0000   0.0000
  13.100   1.9996   0.00000  -0.00135  -0.1245   0.0000   0.0000   0.0000   0.0000
  13.200   2.0108   0.00000  -0.00136  -0.1247   0.0000   0.0000   0.0000   0.0000
  13.300   2.0220   0.00000  -0.00137  -0.1248   0.0000   0.0000   0.0000   0.0000
