-13.924590594647057, 0.055164811371993805
-12.852462724720539, 0.03693649741437943
-11.922613764507965, 0.026873018356969647
-10.825178700051737, 0.00011576873695451351
-10.320727598388991, -0.04625803290658248
-8.043587927393261, -0.0474999656433881
-6.115670613018416, -0.04612669062250252
-3.575894739261031, -0.047754337408757896
-1.85305880396821, -0.047852428481678366
-0.567385610300903, -0.046071826124089554
2.1486095912520966, -0.04548494224712507
4.221852835418034, -0.045602984046741235
6.32751298762706, -0.03867841932278415
8.402618299617927, -0.03471820007369286
9.367084793484878, -0.032919309549966136
10.53561699307479, -0.031873558959001236
11.411804544150748, -0.031552684771312456
12.49307347430873, -0.029760444489817628
13.338367627380187, -0.03314541778585045
14.326787084631455, -0.04284147095994828
15.078554649223484, -0.05919774172928527
15.30217206710821, -0.08108535147499785
15.913522789811239, -0.08519852629542268
