  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2412                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
   0.600   0.3278   0.00000  -0.00107  -0.0566   0.0000   0.0000   0.0000   0.0000
   0.700   0.3399   0.00000  -0.00107  -0.0568   0.0000   0.0000   0.0000   0.0000
   0.800   0.3520   0.00000  -0.00107  -0.0569   0.0000   0.0000   0.0000   0.0000
   0.900   0.3641   0.00000  -0.00107  -0.0570   0.0000   0.0000   0.0000   0.0000
   1.000   0.3761   0.00000  -0.00107  -0.0572   0.0000   0.0000   0.0000   0.0000
   1.100   0.3882   0.00000  -0.00107  -0.0573   0.0000   0.0000   0.0000   0.0000
   1.200   0.4003   0.00000  -0.00107  -0.0575   0.0000   0.0000   0.0000   0.0000
   1.300   0.4123   0.00000  -0.00107  -0.0576   0.0000   0.0000   0.0000   0.0000
   1.400   0.4244   0.00000  -0.00107  -0.0578   0.0000   0.0000   0.0000   0.0000
   1.500   0.4365   0.00000  -0.00107  -0.0579   0.0000   0.0000   0.0000   0.0000
   1.600   0.4485   0.00000  -0.00108  -0.0581   0.0000   0.0000   0.0000   0.0000
   1.700   0.4606   0.00000  -0.00108  -0.0582   0.0000   0.0000   0.0000   0.0000
   1.800   0.4727   0.00000  -0.00108  -0.0584   0.0000   0.0000   0.0000   0.0000
   1.900   0.4847   0.00000  -0.00108  -0.0585   0.0000   0.0000   0.0000   0.0000
   2.000   0.4968   0.00000  -0.00108  -0.0587   0.0000   0.0000   0.0000   0.0000
   2.100   0.5088   0.00000  -0.00108  -0.0588   0.0000   0.0000   0.0000   0.0000
   2.200   0.5209   0.00000  -0.00108  -0.0590   0.0000   0.0000   0.0000   0.0000
   2.300   0.5329   0.00000  -0.00108  -0.0591   0.0000   0.0000   0.0000   0.0000
   2.400   0.5450   0.00000  -0.00108  -0.0592   0.0000   0.0000   0.0000   0.0000
   2.500   0.5570   0.00000  -0.00108  -0.0594   0.0000   0.0000   0.0000   0.0000
   2.600   0.5691   0.00000  -0.00108  -0.0595   0.0000   0.0000   0.0000   0.0000
   2.700   0.5811   0.00000  -0.00108  -0.0597   0.0000   0.0000   0.0000   0.0000
   2.800   0.5932   0.00000  -0.00108  -0.0598   0.0000   0.0000   0.0000   0.0000
   2.900   0.6052   0.00000  -0.00109  -0.0600   0.0000   0.0000   0.0000   0.0000
   3.000   0.6173   0.00000  -0.00109  -0.0601   0.0000   0.0000   0.0000   0.0000
   3.100   0.6293   0.00000  -0.00109  -0.0603   0.0000   0.0000   0.0000   0.0000
   3.200   0.6413   0.00000  -0.00109  -0.0604   0.0000   0.0000   0.0000   0.0000
   3.300   0.6534   0.00000  -0.00109  -0.0606   0.0000   0.0000   0.0000   0.0000
   3.400   0.6654   0.00000  -0.00109  -0.0607   0.0000   0.0000   0.0000   0.0000
   3.500   0.6774   0.00000  -0.00109  -0.0609   0.0000   0.0000   0.0000   0.0000
   3.600   0.6895   0.00000  -0.00109  -0.0610   0.0000   0.0000   0.0000   0.0000
   3.700   0.7015   0.00000  -0.00109  -0.0612   0.0000   0.0000   0.0000   0.0000
   3.800   0.7135   0.00000  -0.00110  -0.0613   0.0000   0.0000   0.0000   0.0000
   3.900   0.7256   0.00000  -0.00110  -0.0615   0.0000   0.0000   0.0000   0.0000
   4.000   0.7376   0.00000  -0.00110  -0.0616   0.0000   0.0000   0.0000   0.0000
   4.100   0.7496   0.00000  -0.00110  -0.0618   0.0000   0.0000   0.0000   0.0000
   4.200   0.7616   0.00000  -0.00110  -0.0619   0.0000   0.0000   0.0000   0.0000
   4.300   0.7736   0.00000  -0.00110  -0.0621   0.0000   0.0000   0.0000   0.0000
   4.400   0.7856   0.00000  -0.00110  -0.0622   0.0000   0.0000   0.0000   0.0000
   4.500   0.7976   0.00000  -0.00110  -0.0624   0.0000   0.0000   0.0000   0.0000
   4.600   0.8097   0.00000  -0.00111  -0.0625   0.0000   0.0000   0.0000   0.0000
   4.700   0.8217   0.00000  -0.00111  -0.0627   0.0000   0.0000   0.0000   0.0000
   4.800   0.8337   0.00000  -0.00111  -0.0628   0.0000   0.0000   0.0000   0.0000
   4.900   0.8457   0.00000  -0.00111  -0.0630   0.0000   0.0000   0.0000   0.0000
   5.000   0.8577   0.00000  -0.00111  -0.0631   0.0000   0.0000   0.0000   0.0000
   5.100   0.8696   0.00000  -0.00111  -0.0633   0.0000   0.0000   0.0000   0.0000
   5.200   0.8816   0.00000  -0.00111  -0.0634   0.0000   0.0000   0.0000   0.0000
   5.300   0.8936   0.00000  -0.00112  -0.0636   0.0000   0.0000   0.0000   0.0000
   5.400   0.9056   0.00000  -0.00112  -0.0637   0.0000   0.0000   0.0000   0.0000
   5.500   0.9176   0.00000  -0.00112  -0.0639   0.0000   0.0000   0.0000   0.0000
   5.600   0.9296   0.00000  -0.00112  -0.0640   0.0000   0.0000   0.0000   0.0000
   5.700   0.9416   0.00000  -0.00112  -0.0642   0.0000   0.0000   0.0000   0.0000
   5.800   0.9535   0.00000  -0.00112  -0.0643   0.0000   0.0000   0.0000   0.0000
   5.900   0.9655   0.00000  -0.00113  -0.0645   0.0000   0.0000   0.0000   0.0000
   6.000   0.9775   0.00000  -0.00113  -0.0646   0.0000   0.0000   0.0000   0.0000
   6.100   0.9894   0.00000  -0.00113  -0.0648   0.0000   0.0000   0.0000   0.0000
   6.200   1.0014   0.00000  -0.00113  -0.0649   0.0000   0.0000   0.0000   0.0000
   6.300   1.0134   0.00000  -0.00113  -0.0651   0.0000   0.0000   0.0000   0.0000
   6.400   1.0253   0.00000  -0.00114  -0.0652   0.0000   0.0000   0.0000   0.0000
   6.500   1.0373   0.00000  -0.00114  -0.0654   0.0000   0.0000   0.0000   0.0000
   6.600   1.0492   0.00000  -0.00114  -0.0655   0.0000   0.0000   0.0000   0.0000
   6.700   1.0612   0.00000  -0.00114  -0.0657   0.0000   0.0000   0.0000   0.0000
   6.800   1.0731   0.00000  -0.00114  -0.0658   0.0000   0.0000   0.0000   0.0000
   6.900   1.0851   0.00000  -0.00115  -0.0660   0.0000   0.0000   0.0000   0.0000
   7.000   1.0970   0.00000  -0.00115  -0.0661   0.0000   0.0000   0.0000   0.0000
   7.100   1.1089   0.00000  -0.00115  -0.0663   0.0000   0.0000   0.0000   0.0000
   7.200   1.1209   0.00000  -0.00115  -0.0664   0.0000   0.0000   0.0000   0.0000
   7.300   1.1328   0.00000  -0.00115  -0.0666   0.0000   0.0000   0.0000   0.0000
   7.400   1.1447   0.00000  -0.00116  -0.0667   0.0000   0.0000   0.0000   0.0000
   7.500   1.1566   0.00000  -0.00116  -0.0669   0.0000   0.0000   0.0000   0.0000
   7.600   1.1686   0.00000  -0.00116  -0.0670   0.0000   0.0000   0.0000   0.0000
   7.700   1.1805   0.00000  -0.00116  -0.0672   0.0000   0.0000   0.0000   0.0000
   7.800   1.1924   0.00000  -0.00116  -0.0673   0.0000   0.0000   0.0000   0.0000
   7.900   1.2043   0.00000  -0.00117  -0.0675   0.0000   0.0000   0.0000   0.0000
   8.000   1.2162   0.00000  -0.00117  -0.0677   0.0000   0.0000   0.0000   0.0000
   8.100   1.2281   0.00000  -0.00117  -0.0678   0.0000   0.0000   0.0000   0.0000
   8.200   1.2400   0.00000  -0.00117  -0.0680   0.0000   0.0000   0.0000   0.0000
   8.300   1.2519   0.00000  -0.00118  -0.0681   0.0000   0.0000   0.0000   0.0000
   8.400   1.2638   0.00000  -0.00118  -0.0683   0.0000   0.0000   0.0000   0.0000
   8.500   1.2756   0.00000  -0.00118  -0.0684   0.0000   0.0000   0.0000   0.0000
   8.600   1.2875   0.00000  -0.00118  -0.0686   0.0000   0.0000   0.0000   0.0000
   8.700   1.2994   0.00000  -0.00119  -0.0687   0.0000   0.0000   0.0000   0.0000
   8.800   1.3113   0.00000  -0.00119  -0.0689   0.0000   0.0000   0.0000   0.0000
   8.900   1.3231   0.00000  -0.00119  -0.0690   0.0000   0.0000   0.0000   0.0000
   9.000   1.3350   0.00000  -0.00119  -0.0692   0.0000   0.0000   0.0000   0.0000
   9.100   1.3469   0.00000  -0.00120  -0.0693   0.0000   0.0000   0.0000   0.0000
   9.200   1.3587   0.00000  -0.00120  -0.0695   0.0000   0.0000   0.0000   0.0000
   9.300   1.3706   0.00000  -0.00120  -0.0696   0.0000   0.0000   0.0000   0.0000
   9.400   1.3824   0.00000  -0.00120  -0.0698   0.0000   0.0000   0.0000   0.0000
   9.500   1.3943   0.00000  -0.00121  -0.0699   0.0000   0.0000   0.0000   0.0000
   9.600   1.4061   0.00000  -0.00121  -0.0701   0.0000   0.0000   0.0000   0.0000
   9.700   1.4179   0.00000  -0.00121  -0.0702   0.0000   0.0000   0.0000   0.0000
   9.800   1.4298   0.00000  -0.00121  -0.0704   0.0000   0.0000   0.0000   0.0000
   9.900   1.4416   0.00000  -0.00122  -0.0705   0.0000   0.0000   0.0000   0.0000
  10.000   1.4534   0.00000  -0.00122  -0.0707   0.0000   0.0000   0.0000   0.0000
  10.100   1.4652   0.00000  -0.00122  -0.0708   0.0000   0.0000   0.0000   0.0000
  10.200   1.4770   0.00000  -0.00123  -0.0710   0.0000   0.0000   0.0000   0.0000
  10.300   1.4889   0.00000  -0.00123  -0.0711   0.0000   0.0000   0.0000   0.0000
  10.400   1.5007   0.00000  -0.00123  -0.0713   0.0000   0.0000   0.0000   0.0000
  10.500   1.5125   0.00000  -0.00123  -0.0714   0.0000   0.0000   0.0000   0.0000
  10.600   1.5243   0.00000  -0.00124  -0.0716   0.0000   0.0000   0.0000   0.0000
  10.700   1.5360   0.00000  -0.00124  -0.0717   0.0000   0.0000   0.0000   0.0000
  10.800   1.5478   0.00000  -0.00124  -0.0719   0.0000   0.0000   0.0000   0.0000
  10.900   1.5596   0.00000  -0.00125  -0.0720   0.0000   0.0000   0.0000   0.0000
  11.000   1.5714   0.00000  -0.00125  -0.0722   0.0000   0.0000   0.0000   0.0000
  11.100   1.5832   0.00000  -0.00125  -0.0723   0.0000   0.0000   0.0000   0.0000
  11.200   1.5949   0.00000  -0.00125  -0.0725   0.0000   0.0000   0.0000   0.0000
  11.300   1.6067   0.00000  -0.00126  -0.0726   0.0000   0.0000   0.0000   0.0000
  11.400   1.6184   0.00000  -0.00126  -0.0728   0.0000   0.0000   0.0000   0.0000
  11.500   1.6302   0.00000  -0.00126  -0.0729   0.0000   0.0000   0.0000   0.0000
  11.600   1.6419   0.00000  -0.00127  -0.0731   0.0000   0.0000   0.0000   0.0000
  11.700   1.6537   0.00000  -0.00127  -0.0732   0.0000   0.0000   0.0000   0.0000
  11.800   1.6654   0.00000  -0.00127  -0.0734   0.0000   0.0000   0.0000   0.0000
  11.900   1.6772   0.00000  -0.00128  -0.0735   0.0000   0.0000   0.0000   0.0000
  12.000   1.6889   0.00000  -0.00128  -0.0737   0.0000   0.0000   0.0000   0.0000
  12.100   1.7006   0.00000  -0.00128  -0.0738   0.0000   0.0000   0.0000   0.0000
  12.200   1.7123   0.00000  -0.00129  -0.0740   0.0000   0.0000   0.0000   0.0000
  12.300   1.7240   0.00000  -0.00129  -0.0741   0.0000   0.0000   0.0000   0.0000
  12.400   1.7357   0.00000  -0.00129  -0.0743   0.0000   0.0000   0.0000   0.0000
  12.500   1.7474   0.00000  -0.00130  -0.0744   0.0000   0.0000   0.0000   0.0000
  12.600   1.7591   0.00000  -0.00130  -0.0746   0.0000   0.0000   0.0000   0.0000
  12.700   1.7708   0.00000  -0.00130  -0.0747   0.0000   0.0000   0.0000   0.0000
  12.800   1.7825   0.00000  -0.00131  -0.0749   0.0000   0.0000   0.0000   0.0000
  12.900   1.7942   0.00000  -0.00131  -0.0750   0.0000   0.0000   0.0000   0.0000
  13.000   1.8059   0.00000  -0.00131  -0.0752   0.0000   0.0000   0.0000   0.0000
  13.100   1.8175   0.00000  -0.00132  -0.0753   0.0000   0.0000   0.0000   0.0000
  13.200   1.8292   0.00000  -0.00132  -0.0755   0.0000   0.0000   0.0000   0.0000
