  
       XFOIL         Version 6.99
  
 Calculated polar for: NACA 2408                                       
  
 1 1 Reynolds number fixed          Mach number fixed         
  
 xtrf =   1.000 (top)        1.000 (bottom)  
 Mach =   0.000     Re =     0.000 e 6     Ncrit =   9.000  9.000
  
   alpha    CL        CD       CDp       CM     Top_Xtr  Bot_Xtr  Top_Itr  Bot_Itr
  -8.300  -0.7242   0.00000  -0.00096  -0.0482   0.0000   0.0000   0.0000   0.0000
  -8.200  -0.7125   0.00000  -0.00095  -0.0483   0.0000   0.0000   0.0000   0.0000
  -8.100  -0.7009   0.00000  -0.00095  -0.0483   0.0000   0.0000   0.0000   0.0000
  -8.000  -0.6892   0.00000  -0.00094  -0.0484   0.0000   0.0000   0.0000   0.0000
  -7.900  -0.6776   0.00000  -0.00094  -0.0485   0.0000   0.0000   0.0000   0.0000
  -7.800  -0.6659   0.00000  -0.00093  -0.0486   0.0000   0.0000   0.0000   0.0000
  -7.700  -0.6542   0.00000  -0.00093  -0.0486   0.0000   0.0000   0.0000   0.0000
  -7.600  -0.6426   0.00000  -0.00092  -0.0487   0.0000   0.0000   0.0000   0.0000
  -7.500  -0.6309   0.00000  -0.00092  -0.0488   0.0000   0.0000   0.0000   0.0000
  -7.400  -0.6193   0.00000  -0.00091  -0.0489   0.0000   0.0000   0.0000   0.0000
  -7.300  -0.6076   0.00000  -0.00091  -0.0489   0.0000   0.0000   0.0000   0.0000
  -7.200  -0.5959   0.00000  -0.00090  -0.0490   0.0000   0.0000   0.0000   0.0000
  -7.100  -0.5842   0.00000  -0.00090  -0.0491   0.0000   0.0000   0.0000   0.0000
  -7.000  -0.5726   0.00000  -0.00090  -0.0492   0.0000   0.0000   0.0000   0.0000
  -6.900  -0.5609   0.00000  -0.00089  -0.0492   0.0000   0.0000   0.0000   0.0000
  -6.800  -0.5492   0.00000  -0.00089  -0.0493   0.0000   0.0000   0.0000   0.0000
  -6.700  -0.5376   0.00000  -0.00088  -0.0494   0.0000   0.0000   0.0000   0.0000
  -6.600  -0.5259   0.00000  -0.00088  -0.0495   0.0000   0.0000   0.0000   0.0000
  -6.500  -0.5142   0.00000  -0.00087  -0.0495   0.0000   0.0000   0.0000   0.0000
  -6.400  -0.5025   0.00000  -0.00087  -0.0496   0.0000   0.0000   0.0000   0.0000
  -6.300  -0.4908   0.00000  -0.00087  -0.0497   0.0000   0.0000   0.0000   0.0000
  -6.200  -0.4791   0.00000  -0.00086  -0.0498   0.0000   0.0000   0.0000   0.0000
  -6.100  -0.4675   0.00000  -0.00086  -0.0498   0.0000   0.0000   0.0000   0.0000
  -6.000  -0.4558   0.00000  -0.00085  -0.0499   0.0000   0.0000   0.0000   0.0000
  -5.900  -0.4441   0.00000  -0.00085  -0.0500   0.0000   0.0000   0.0000   0.0000
  -5.800  -0.4324   0.00000  -0.00085  -0.0501   0.0000   0.0000   0.0000   0.0000
  -5.700  -0.4207   0.00000  -0.00084  -0.0502   0.0000   0.0000   0.0000   0.0000
  -5.600  -0.4090   0.00000  -0.00084  -0.0502   0.0000   0.0000   0.0000   0.0000
  -5.500  -0.3973   0.00000  -0.00084  -0.0503   0.0000   0.0000   0.0000   0.0000
  -5.400  -0.3856   0.00000  -0.00083  -0.0504   0.0000   0.0000   0.0000   0.0000
  -5.300  -0.3739   0.00000  -0.00083  -0.0505   0.0000   0.0000   0.0000   0.0000
  -5.200  -0.3622   0.00000  -0.00083  -0.0505   0.0000   0.0000   0.0000   0.0000
  -5.100  -0.3505   0.00000  -0.00082  -0.0506   0.0000   0.0000   0.0000   0.0000
  -5.000  -0.3388   0.00000  -0.00082  -0.0507   0.0000   0.0000   0.0000   0.0000
  -4.900  -0.3271   0.00000  -0.00082  -0.0508   0.0000   0.0000   0.0000   0.0000
  -4.800  -0.3154   0.00000  -0.00081  -0.0509   0.0000   0.0000   0.0000   0.0000
  -4.700  -0.3037   0.00000  -0.00081  -0.0509   0.0000   0.0000   0.0000   0.0000
  -4.600  -0.2920   0.00000  -0.00081  -0.0510   0.0000   0.0000   0.0000   0.0000
  -4.500  -0.2803   0.00000  -0.00080  -0.0511   0.0000   0.0000   0.0000   0.0000
  -4.400  -0.2686   0.00000  -0.00080  -0.0512   0.0000   0.0000   0.0000   0.0000
  -4.300  -0.2569   0.00000  -0.00080  -0.0513   0.0000   0.0000   0.0000   0.0000
  -4.200  -0.2452   0.00000  -0.00079  -0.0513   0.0000   0.0000   0.0000   0.0000
  -4.100  -0.2335   0.00000  -0.00079  -0.0514   0.0000   0.0000   0.0000   0.0000
  -4.000  -0.2218   0.00000  -0.00079  -0.0515   0.0000   0.0000   0.0000   0.0000
  -3.900  -0.2101   0.00000  -0.00079  -0.0516   0.0000   0.0000   0.0000   0.0000
  -3.800  -0.1984   0.00000  -0.00078  -0.0517   0.0000   0.0000   0.0000   0.0000
  -3.700  -0.1867   0.00000  -0.00078  -0.0518   0.0000   0.0000   0.0000   0.0000
  -3.600  -0.1750   0.00000  -0.00078  -0.0518   0.0000   0.0000   0.0000   0.0000
  -3.500  -0.1633   0.00000  -0.00078  -0.0519   0.0000   0.0000   0.0000   0.0000
  -3.400  -0.1515   0.00000  -0.00077  -0.0520   0.0000   0.0000   0.0000   0.0000
  -3.300  -0.1398   0.00000  -0.00077  -0.0521   0.0000   0.0000   0.0000   0.0000
  -3.200  -0.1281   0.00000  -0.00077  -0.0522   0.0000   0.0000   0.0000   0.0000
  -3.100  -0.1164   0.00000  -0.00077  -0.0522   0.0000   0.0000   0.0000   0.0000
  -3.000  -0.1047   0.00000  -0.00077  -0.0523   0.0000   0.0000   0.0000   0.0000
  -2.900  -0.0930   0.00000  -0.00076  -0.0524   0.0000   0.0000   0.0000   0.0000
  -2.800  -0.0813   0.00000  -0.00076  -0.0525   0.0000   0.0000   0.0000   0.0000
  -2.700  -0.0696   0.00000  -0.00076  -0.0526   0.0000   0.0000   0.0000   0.0000
  -2.600  -0.0578   0.00000  -0.00076  -0.0527   0.0000   0.0000   0.0000   0.0000
  -2.500  -0.0461   0.00000  -0.00076  -0.0527   0.0000   0.0000   0.0000   0.0000
  -2.400  -0.0344   0.00000  -0.00075  -0.0528   0.0000   0.0000   0.0000   0.0000
  -2.300  -0.0227   0.00000  -0.00075  -0.0529   0.0000   0.0000   0.0000   0.0000
  -2.200  -0.0110   0.00000  -0.00075  -0.0530   0.0000   0.0000   0.0000   0.0000
  -2.100   0.0007   0.00000  -0.00075  -0.0531   0.0000   0.0000   0.0000   0.0000
  -2.000   0.0124   0.00000  -0.00075  -0.0532   0.0000   0.0000   0.0000   0.0000
  -1.900   0.0241   0.00000  -0.00075  -0.0533   0.0000   0.0000   0.0000   0.0000
  -1.800   0.0359   0.00000  -0.00075  -0.0533   0.0000   0.0000   0.0000   0.0000
  -1.700   0.0476   0.00000  -0.00075  -0.0534   0.0000   0.0000   0.0000   0.0000
  -1.600   0.0593   0.00000  -0.00074  -0.0535   0.0000   0.0000   0.0000   0.0000
  -1.500   0.0710   0.00000  -0.00074  -0.0536   0.0000   0.0000   0.0000   0.0000
  -1.400   0.0827   0.00000  -0.00074  -0.0537   0.0000   0.0000   0.0000   0.0000
  -1.300   0.0944   0.00000  -0.00074  -0.0538   0.0000   0.0000   0.0000   0.0000
  -1.200   0.1061   0.00000  -0.00074  -0.0538   0.0000   0.0000   0.0000   0.0000
  -1.100   0.1178   0.00000  -0.00074  -0.0539   0.0000   0.0000   0.0000   0.0000
  -1.000   0.1296   0.00000  -0.00074  -0.0540   0.0000   0.0000   0.0000   0.0000
  -0.900   0.1413   0.00000  -0.00074  -0.0541   0.0000   0.0000   0.0000   0.0000
  -0.800   0.1530   0.00000  -0.00074  -0.0542   0.0000   0.0000   0.0000   0.0000
  -0.700   0.1647   0.00000  -0.00074  -0.0543   0.0000   0.0000   0.0000   0.0000
  -0.600   0.1764   0.00000  -0.00074  -0.0544   0.0000   0.0000   0.0000   0.0000
  -0.500   0.1881   0.00000  -0.00074  -0.0544   0.0000   0.0000   0.0000   0.0000
  -0.400   0.1998   0.00000  -0.00074  -0.0545   0.0000   0.0000   0.0000   0.0000
  -0.300   0.2115   0.00000  -0.00073  -0.0546   0.0000   0.0000   0.0000   0.0000
  -0.200   0.2232   0.00000  -0.00073  -0.0547   0.0000   0.0000   0.0000   0.0000
  -0.100   0.2349   0.00000  -0.00073  -0.0548   0.0000   0.0000   0.0000   0.0000
   0.000   0.2466   0.00000  -0.00073  -0.0549   0.0000   0.0000   0.0000   0.0000
   0.100   0.2584   0.00000  -0.00073  -0.0550   0.0000   0.0000   0.0000   0.0000
   0.200   0.2701   0.00000  -0.00073  -0.0551   0.0000   0.0000   0.0000   0.0000
   0.300   0.2818   0.00000  -0.00073  -0.0551   0.0000   0.0000   0.0000   0.0000
   0.400   0.2935   0.00000  -0.00073  -0.0552   0.0000   0.0000   0.0000   0.0000
   0.500   0.3052   0.00000  -0.00073  -0.0553   0.0000   0.0000   0.0000   0.0000
   0.600   0.3169   0.00000  -0.00074  -0.0554   0.0000   0.0000   0.0000   0.0000
   0.700   0.3286   0.00000  -0.00074  -0.0555   0.0000   0.0000   0.0000   0.0000
   0.800   0.3403   0.00000  -0.00074  -0.0556   0.0000   0.0000   0.0000   0.0000
   0.900   0.3520   0.00000  -0.00074  -0.0557   0.0000   0.0000   0.0000   0.0000
   1.000   0.3637   0.00000  -0.00074  -0.0558   0.0000   0.0000   0.0000   0.0000
   1.100   0.3753   0.00000  -0.00074  -0.0559   0.0000   0.0000   0.0000   0.0000
   1.200   0.3870   0.00000  -0.00074  -0.0559   0.0000   0.0000   0.0000   0.0000
   1.300   0.3987   0.00000  -0.00074  -0.0560   0.0000   0.0000   0.0000   0.0000
   1.400   0.4104   0.00000  -0.00074  -0.0561   0.0000   0.0000   0.0000   0.0000
   1.500   0.4221   0.00000  -0.00074  -0.0562   0.0000   0.0000   0.0000   0.0000
   1.600   0.4338   0.00000  -0.00074  -0.0563   0.0000   0.0000   0.0000   0.0000
   1.700   0.4455   0.00000  -0.00074  -0.0564   0.0000   0.0000   0.0000   0.0000
   1.800   0.4572   0.00000  -0.00074  -0.0565   0.0000   0.0000   0.0000   0.0000
   1.900   0.4689   0.00000  -0.00075  -0.0566   0.0000   0.0000   0.0000   0.0000
   2.000   0.4806   0.00000  -0.00075  -0.0567   0.0000   0.0000   0.0000   0.0000
   2.100   0.4922   0.00000  -0.00075  -0.0567   0.0000   0.0000   0.0000   0.0000
   2.200   0.5039   0.00000  -0.00075  -0.0568   0.0000   0.0000   0.0000   0.0000
   2.300   0.5156   0.00000  -0.00075  -0.0569   0.0000   0.0000   0.0000   0.0000
   2.400   0.5273   0.00000  -0.00075  -0.0570   0.0000   0.0000   0.0000   0.0000
   2.500   0.5389   0.00000  -0.00075  -0.0571   0.0000   0.0000   0.0000   0.0000
   2.600   0.5506   0.00000  -0.00076  -0.0572   0.0000   0.0000   0.0000   0.0000
   2.700   0.5623   0.00000  -0.00076  -0.0573   0.0000   0.0000   0.0000   0.0000
   2.800   0.5740   0.00000  -0.00076  -0.0574   0.0000   0.0000   0.0000   0.0000
   2.900   0.5856   0.00000  -0.00076  -0.0575   0.0000   0.0000   0.0000   0.0000
   3.000   0.5973   0.00000  -0.00076  -0.0576   0.0000   0.0000   0.0000   0.0000
   3.100   0.6090   0.00000  -0.00076  -0.0577   0.0000   0.0000   0.0000   0.0000
   3.200   0.6206   0.00000  -0.00077  -0.0577   0.0000   0.0000   0.0000   0.0000
   3.300   0.6323   0.00000  -0.00077  -0.0578   0.0000   0.0000   0.0000   0.0000
   3.400   0.6440   0.00000  -0.00077  -0.0579   0.0000   0.0000   0.0000   0.0000
   3.500   0.6556   0.00000  -0.00077  -0.0580   0.0000   0.0000   0.0000   0.0000
   3.600   0.6673   0.00000  -0.00078  -0.0581   0.0000   0.0000   0.0000   0.0000
   3.700   0.6789   0.00000  -0.00078  -0.0582   0.0000   0.0000   0.0000   0.0000
   3.800   0.6906   0.00000  -0.00078  -0.0583   0.0000   0.0000   0.0000   0.0000
   3.900   0.7022   0.00000  -0.00078  -0.0584   0.0000   0.0000   0.0000   0.0000
   4.000   0.7139   0.00000  -0.00079  -0.0585   0.0000   0.0000   0.0000   0.0000
   4.100   0.7255   0.00000  -0.00079  -0.0586   0.0000   0.0000   0.0000   0.0000
   4.200   0.7372   0.00000  -0.00079  -0.0587   0.0000   0.0000   0.0000   0.0000
   4.300   0.7488   0.00000  -0.00079  -0.0588   0.0000   0.0000   0.0000   0.0000
   4.400   0.7604   0.00000  -0.00080  -0.0588   0.0000   0.0000   0.0000   0.0000
   4.500   0.7721   0.00000  -0.00080  -0.0589   0.0000   0.0000   0.0000   0.0000
   4.600   0.7837   0.00000  -0.00080  -0.0590   0.0000   0.0000   0.0000   0.0000
   4.700   0.7953   0.00000  -0.00081  -0.0591   0.0000   0.0000   0.0000   0.0000
   4.800   0.8070   0.00000  -0.00081  -0.0592   0.0000   0.0000   0.0000   0.0000
   4.900   0.8186   0.00000  -0.00081  -0.0593   0.0000   0.0000   0.0000   0.0000
   5.000   0.8302   0.00000  -0.00082  -0.0594   0.0000   0.0000   0.0000   0.0000
   5.100   0.8418   0.00000  -0.00082  -0.0595   0.0000   0.0000   0.0000   0.0000
   5.200   0.8535   0.00000  -0.00082  -0.0596   0.0000   0.0000   0.0000   0.0000
   5.300   0.8651   0.00000  -0.00083  -0.0597   0.0000   0.0000   0.0000   0.0000
   5.400   0.8767   0.00000  -0.00083  -0.0598   0.0000   0.0000   0.0000   0.0000
   5.500   0.8883   0.00000  -0.00083  -0.0599   0.0000   0.0000   0.0000   0.0000
   5.600   0.8999   0.00000  -0.00084  -0.0600   0.0000   0.0000   0.0000   0.0000
   5.700   0.9115   0.00000  -0.00084  -0.0600   0.0000   0.0000   0.0000   0.0000
   5.800   0.9231   0.00000  -0.00084  -0.0601   0.0000   0.0000   0.0000   0.0000
   5.900   0.9347   0.00000  -0.00085  -0.0602   0.0000   0.0000   0.0000   0.0000
   6.000   0.9463   0.00000  -0.00085  -0.0603   0.0000   0.0000   0.0000   0.0000
   6.100   0.9579   0.00000  -0.00086  -0.0604   0.0000   0.0000   0.0000   0.0000
   6.200   0.9695   0.00000  -0.00086  -0.0605   0.0000   0.0000   0.0000   0.0000
   6.300   0.9811   0.00000  -0.00086  -0.0606   0.0000   0.0000   0.0000   0.0000
   6.400   0.9927   0.00000  -0.00087  -0.0607   0.0000   0.0000   0.0000   0.0000
   6.500   1.0043   0.00000  -0.00087  -0.0608   0.0000   0.0000   0.0000   0.0000
   6.600   1.0158   0.00000  -0.00088  -0.0609   0.0000   0.0000   0.0000   0.0000
   6.700   1.0274   0.00000  -0.00088  -0.0610   0.0000   0.0000   0.0000   0.0000
   6.800   1.0390   0.00000  -0.00089  -0.0611   0.0000   0.0000   0.0000   0.0000
   6.900   1.0506   0.00000  -0.00089  -0.0612   0.0000   0.0000   0.0000   0.0000
   7.000   1.0621   0.00000  -0.00090  -0.0613   0.0000   0.0000   0.0000   0.0000
   7.100   1.0737   0.00000  -0.00090  -0.0614   0.0000   0.0000   0.0000   0.0000
   7.200   1.0853   0.00000  -0.00090  -0.0615   0.0000   0.0000   0.0000   0.0000
   7.300   1.0968   0.00000  -0.00091  -0.0616   0.0000   0.0000   0.0000   0.0000
   7.400   1.1084   0.00000  -0.00091  -0.0616   0.0000   0.0000   0.0000   0.0000
   7.500   1.1199   0.00000  -0.00092  -0.0617   0.0000   0.0000   0.0000   0.0000
   7.600   1.1315   0.00000  -0.00092  -0.0618   0.0000   0.0000   0.0000   0.0000
   7.700   1.1430   0.00000  -0.00093  -0.0619   0.0000   0.0000   0.0000   0.0000
   7.800   1.1545   0.00000  -0.00093  -0.0620   0.0000   0.0000   0.0000   0.0000
   7.900   1.1661   0.00000  -0.00094  -0.0621   0.0000   0.0000   0.0000   0.0000
   8.000   1.1776   0.00000  -0.00095  -0.0622   0.0000   0.0000   0.0000   0.0000
   8.100   1.1891   0.00000  -0.00095  -0.0623   0.0000   0.0000   0.0000   0.0000
   8.200   1.2007   0.00000  -0.00096  -0.0624   0.0000   0.0000   0.0000   0.0000
   8.300   1.2122   0.00000  -0.00096  -0.0625   0.0000   0.0000   0.0000   0.0000
   8.400   1.2237   0.00000  -0.00097  -0.0626   0.0000   0.0000   0.0000   0.0000
   8.500   1.2352   0.00000  -0.00097  -0.0627   0.0000   0.0000   0.0000   0.0000
   8.600   1.2467   0.00000  -0.00098  -0.0628   0.0000   0.0000   0.0000   0.0000
   8.700   1.2582   0.00000  -0.00098  -0.0629   0.0000   0.0000   0.0000   0.0000
   8.800   1.2697   0.00000  -0.00099  -0.0630   0.0000   0.0000   0.0000   0.0000
   8.900   1.2812   0.00000  -0.00100  -0.0631   0.0000   0.0000   0.0000   0.0000
   9.000   1.2927   0.00000  -0.00100  -0.0632   0.0000   0.0000   0.0000   0.0000
   9.100   1.3042   0.00000  -0.00101  -0.0633   0.0000   0.0000   0.0000   0.0000
   9.200   1.3157   0.00000  -0.00101  -0.0634   0.0000   0.0000   0.0000   0.0000
   9.300   1.3272   0.00000  -0.00102  -0.0634   0.0000   0.0000   0.0000   0.0000
   9.400   1.3387   0.00000  -0.00103  -0.0635   0.0000   0.0000   0.0000   0.0000
   9.500   1.3502   0.00000  -0.00103  -0.0636   0.0000   0.0000   0.0000   0.0000
   9.600   1.3616   0.00000  -0.00104  -0.0637   0.0000   0.0000   0.0000   0.0000
   9.700   1.3731   0.00000  -0.00104  -0.0638   0.0000   0.0000   0.0000   0.0000
   9.800   1.3846   0.00000  -0.00105  -0.0639   0.0000   0.0000   0.0000   0.0000
   9.900   1.3960   0.00000  -0.00106  -0.0640   0.0000   0.0000   0.0000   0.0000
  10.000   1.4075   0.00000  -0.00106  -0.0641   0.0000   0.0000   0.0000   0.0000
  10.100   1.4189   0.00000  -0.00107  -0.0642   0.0000   0.0000   0.0000   0.0000
  10.200   1.4304   0.00000  -0.00108  -0.0643   0.0000   0.0000   0.0000   0.0000
  10.300   1.4418   0.00000  -0.00108  -0.0644   0.0000   0.0000   0.0000   0.0000
  10.400   1.4533   0.00000  -0.00109  -0.0645   0.0000   0.0000   0.0000   0.0000
  10.500   1.4647   0.00000  -0.00110  -0.0646   0.0000   0.0000   0.0000   0.0000
  10.600   1.4761   0.00000  -0.00111  -0.0647   0.0000   0.0000   0.0000   0.0000
  10.700   1.4876   0.00000  -0.00111  -0.0648   0.0000   0.0000   0.0000   0.0000
  10.800   1.4990   0.00000  -0.00112  -0.0649   0.0000   0.0000   0.0000   0.0000
  10.900   1.5104   0.00000  -0.00113  -0.0650   0.0000   0.0000   0.0000   0.0000
  11.000   1.5218   0.00000  -0.00113  -0.0651   0.0000   0.0000   0.0000   0.0000
  11.100   1.5332   0.00000  -0.00114  -0.0652   0.0000   0.0000   0.0000   0.0000
  11.200   1.5446   0.00000  -0.00115  -0.0653   0.0000   0.0000   0.0000   0.0000
  11.300   1.5560   0.00000  -0.00116  -0.0654   0.0000   0.0000   0.0000   0.0000
  11.400   1.5674   0.00000  -0.00116  -0.0654   0.0000   0.0000   0.0000   0.0000
  11.500   1.5788   0.00000  -0.00117  -0.0655   0.0000   0.0000   0.0000   0.0000
  11.600   1.5902   0.00000  -0.00118  -0.0656   0.0000   0.0000   0.0000   0.0000
  11.700   1.6015   0.00000  -0.00119  -0.0657   0.0000   0.0000   0.0000   0.0000
  11.800   1.6129   0.00000  -0.00119  -0.0658   0.0000   0.0000   0.0000   0.0000
  11.900   1.6243   0.00000  -0.00120  -0.0659   0.0000   0.0000   0.0000   0.0000
  12.000   1.6356   0.00000  -0.00121  -0.0660   0.0000   0.0000   0.0000   0.0000
  12.100   1.6470   0.00000  -0.00122  -0.0661   0.0000   0.0000   0.0000   0.0000
  12.200   1.6584   0.00000  -0.00122  -0.0662   0.0000   0.0000   0.0000   0.0000
  12.300   1.6697   0.00000  -0.00123  -0.0663   0.0000   0.0000   0.0000   0.0000
  12.400   1.6811   0.00000  -0.00124  -0.0664   0.0000   0.0000   0.0000   0.0000
  12.500   1.6924   0.00000  -0.00125  -0.0665   0.0000   0.0000   0.0000   0.0000
  12.600   1.7037   0.00000  -0.00126  -0.0666   0.0000   0.0000   0.0000   0.0000
  12.700   1.7151   0.00000  -0.00127  -0.0667   0.0000   0.0000   0.0000   0.0000
  12.800   1.7264   0.00000  -0.00127  -0.0668   0.0000   0.0000   0.0000   0.0000
  12.900   1.7377   0.00000  -0.00128  -0.0669   0.0000   0.0000   0.0000   0.0000
  13.000   1.7490   0.00000  -0.00129  -0.0670   0.0000   0.0000   0.0000   0.0000
  13.100   1.7603   0.00000  -0.00130  -0.0671   0.0000   0.0000   0.0000   0.0000
  13.200   1.7716   0.00000  -0.00131  -0.0672   0.0000   0.0000   0.0000   0.0000
